locus_tag	ftype	gene	EC_number	product
SRR4176676_01139	gene	sorC_2		
SRR4176676_01140	CDS	arsR2		Arsenic resistance transcriptional regulator ArsR2
SRR4176676_01140	gene	arsR2		
SRR4176676_01141	CDS	intS_1		Prophage integrase IntS
SRR4176676_01141	gene	intS_1		
SRR4176676_01142	tRNA			tRNA-Gly(ccc)
SRR4176676_01142	gene			
SRR4176676_01143	CDS	nlpD_1		Murein hydrolase activator NlpD
SRR4176676_01143	gene	nlpD_1		
SRR4176676_01144	CDS	nlpD_2		Murein hydrolase activator NlpD
SRR4176676_01144	gene	nlpD_2		
SRR4176676_01145	CDS	idi	5.3.3.2	Isopentenyl-diphosphate Delta-isomerase
SRR4176676_01145	gene	idi		
SRR4176676_01146	CDS	lysS	6.1.1.6	Lysine--tRNA ligase
SRR4176676_01146	gene	lysS		
SRR4176676_01147	CDS	prfB_1		Peptide chain release factor RF2
SRR4176676_01147	gene	prfB_1		
SRR4176676_01148	CDS	recJ	3.1.-.-	Single-stranded-DNA-specific exonuclease RecJ
SRR4176676_01148	gene	recJ		
SRR4176676_01149	CDS	dsbC_1		Thiol:disulfide interchange protein DsbC
SRR4176676_01149	gene	dsbC_1		
SRR4176676_01150	CDS	xerD_2		Tyrosine recombinase XerD
SRR4176676_01150	gene	xerD_2		
SRR4176676_01151	CDS	fldB		Flavodoxin 2
SRR4176676_01151	gene	fldB		
SRR4176676_01152	CDS	ygfX		Inner membrane protein YgfX
SRR4176676_01152	gene	ygfX		
SRR4176676_01153	CDS	sdhE		FAD assembly factor SdhE
SRR4176676_01153	gene	sdhE		
SRR4176676_01154	CDS	ygfZ		tRNA-modifying protein YgfZ
SRR4176676_01154	gene	ygfZ		
SRR4176676_01155	CDS			hypothetical protein
SRR4176676_01155	gene			
SRR4176676_01156	CDS			hypothetical protein
SRR4176676_01156	gene			
SRR4176676_01157	CDS			hypothetical protein
SRR4176676_01157	gene			
SRR4176676_01158	CDS	bglA	3.2.1.86	6-phospho-beta-glucosidase BglA
SRR4176676_01158	gene	bglA		
SRR4176676_01159	CDS			hypothetical protein
SRR4176676_01159	gene			
SRR4176676_01160	CDS	gcvP	1.4.4.2	Glycine dehydrogenase (decarboxylating)
SRR4176676_01160	gene	gcvP		
SRR4176676_01161	CDS	gcvH		Glycine cleavage system H protein
SRR4176676_01161	gene	gcvH		
SRR4176676_01162	CDS	gcvT	2.1.2.10	Aminomethyltransferase
SRR4176676_01162	gene	gcvT		
SRR4176676_01163	CDS	ubiI	1.14.13.-	2-octaprenylphenol hydroxylase
SRR4176676_01163	gene	ubiI		
SRR4176676_01164	CDS	ubiH	1.14.13.-	2-octaprenyl-6-methoxyphenol hydroxylase
SRR4176676_01164	gene	ubiH		
SRR4176676_01165	CDS	pepP	3.4.11.9	Xaa-Pro aminopeptidase
SRR4176676_01165	gene	pepP		
SRR4176676_01166	CDS			hypothetical protein
SRR4176676_01166	gene			
SRR4176676_01167	CDS	zapA		Cell division protein ZapA
SRR4176676_01167	gene	zapA		
SRR4176676_01168	CDS	ygfA	6.3.3.2	5-formyltetrahydrofolate cyclo-ligase
SRR4176676_01168	gene	ygfA		
SRR4176676_01169	CDS	serA	1.1.1.95	D-3-phosphoglycerate dehydrogenase
SRR4176676_01169	gene	serA		
SRR4176676_01170	CDS	rpiA	5.3.1.6	Ribose-5-phosphate isomerase A
SRR4176676_01170	gene	rpiA		
SRR4176676_01171	CDS	argP		HTH-type transcriptional regulator ArgP
SRR4176676_01171	gene	argP		
SRR4176676_01172	CDS			26 kDa periplasmic immunogenic protein
SRR4176676_01172	gene			
SRR4176676_01173	CDS	argO		Arginine exporter protein ArgO
SRR4176676_01173	gene	argO		
SRR4176676_01174	CDS	mscS_1		Small-conductance mechanosensitive channel
SRR4176676_01174	gene	mscS_1		
SRR4176676_01175	CDS	fbaA	4.1.2.13	Fructose-bisphosphate aldolase class 2
SRR4176676_01175	gene	fbaA		
SRR4176676_01176	CDS	pgk	2.7.2.3	Phosphoglycerate kinase
SRR4176676_01176	gene	pgk		
SRR4176676_01177	CDS	epd	1.2.1.72	D-erythrose-4-phosphate dehydrogenase
SRR4176676_01177	gene	epd		
SRR4176676_01178	CDS			hypothetical protein
SRR4176676_01178	gene			
SRR4176676_01179	CDS			hypothetical protein
SRR4176676_01179	gene			
SRR4176676_01180	CDS	ecfT		Energy-coupling factor transporter transmembrane protein EcfT
SRR4176676_01180	gene	ecfT		
SRR4176676_01181	CDS	ecfA1_1	3.6.3.-	Energy-coupling factor transporter ATP-binding protein EcfA1
SRR4176676_01181	gene	ecfA1_1		
SRR4176676_01182	CDS	ecfA1_2	3.6.3.-	Energy-coupling factor transporter ATP-binding protein EcfA1
SRR4176676_01182	gene	ecfA1_2		
SRR4176676_01183	CDS	tktA_1	2.2.1.1	Transketolase 1
SRR4176676_01183	gene	tktA_1		
SRR4176676_01184	CDS	loiP_1	3.4.24.-	Metalloprotease LoiP
SRR4176676_01184	gene	loiP_1		
SRR4176676_01185	CDS	speB	3.5.3.11	Agmatinase
SRR4176676_01185	gene	speB		
SRR4176676_01186	CDS	cpo	1.11.1.10	Non-heme chloroperoxidase
SRR4176676_01186	gene	cpo		
SRR4176676_01187	CDS	tabA_2		Toxin-antitoxin biofilm protein TabA
SRR4176676_01187	gene	tabA_2		
SRR4176676_01188	CDS	yjmC	1.1.1.-	putative oxidoreductase YjmC
SRR4176676_01188	gene	yjmC		
SRR4176676_01189	CDS	lgoD	1.1.1.-	L-galactonate-5-dehydrogenase
SRR4176676_01189	gene	lgoD		
SRR4176676_01190	CDS	mtlK	1.1.1.67	Mannitol 2-dehydrogenase
SRR4176676_01190	gene	mtlK		
SRR4176676_01191	CDS	pdhR_2		Pyruvate dehydrogenase complex repressor
SRR4176676_01191	gene	pdhR_2		
SRR4176676_01192	CDS			hypothetical protein
SRR4176676_01192	gene			
SRR4176676_01193	CDS	speA	4.1.1.19	Biosynthetic arginine decarboxylase
SRR4176676_01193	gene	speA		
SRR4176676_01194	CDS			hypothetical protein
SRR4176676_01194	gene			
SRR4176676_01195	CDS	metK	2.5.1.6	S-adenosylmethionine synthase
SRR4176676_01195	gene	metK		
SRR4176676_01196	CDS	galP		Galactose-proton symporter
SRR4176676_01196	gene	galP		
SRR4176676_01197	CDS	sprT		Protein SprT
SRR4176676_01197	gene	sprT		
SRR4176676_01198	CDS	endA	3.1.21.1	Endonuclease-1
SRR4176676_01198	gene	endA		
SRR4176676_01199	CDS	rsmE	2.1.1.193	Ribosomal RNA small subunit methyltransferase E
SRR4176676_01199	gene	rsmE		
SRR4176676_01200	CDS	gshB	6.3.2.3	Glutathione synthetase
SRR4176676_01200	gene	gshB		
SRR4176676_01201	CDS			hypothetical protein
SRR4176676_01201	gene			
SRR4176676_01202	CDS	yqgF	3.1.-.-	Putative pre-16S rRNA nuclease
SRR4176676_01202	gene	yqgF		
SRR4176676_01203	CDS			hypothetical protein
SRR4176676_01203	gene			
SRR4176676_01204	CDS	pilT		Twitching mobility protein
SRR4176676_01204	gene	pilT		
SRR4176676_01205	CDS			hypothetical protein
SRR4176676_01205	gene			
SRR4176676_01206	CDS			hypothetical protein
SRR4176676_01206	gene			
SRR4176676_01207	CDS			hypothetical protein
SRR4176676_01207	gene			
SRR4176676_01208	CDS	rdgB	3.6.1.9	dITP/XTP pyrophosphatase
SRR4176676_01208	gene	rdgB		
SRR4176676_01209	CDS	hemN_1	1.3.99.-	Oxygen-independent coproporphyrinogen-III oxidase-like protein YqeR
SRR4176676_01209	gene	hemN_1		
SRR4176676_01210	CDS			hypothetical protein
SRR4176676_01210	gene			
SRR4176676_01211	CDS	ansB_2	3.5.1.1	L-asparaginase 2
SRR4176676_01211	gene	ansB_2		
SRR4176676_01212	CDS			hypothetical protein
SRR4176676_01212	gene			
SRR4176676_01213	CDS			hypothetical protein
SRR4176676_01213	gene			
SRR4176676_01214	CDS	trmB	2.1.1.33	tRNA (guanine-N(7)-)-methyltransferase
SRR4176676_01214	gene	trmB		
SRR4176676_01215	CDS	mutY	3.2.2.-	Adenine DNA glycosylase
SRR4176676_01215	gene	mutY		
SRR4176676_01216	CDS	yggX		putative Fe(2+)-trafficking protein
SRR4176676_01216	gene	yggX		
SRR4176676_01217	CDS	mltC	4.2.2.-	Membrane-bound lytic murein transglycosylase C
SRR4176676_01217	gene	mltC		
SRR4176676_01218	CDS	nupG		Nucleoside permease NupG
SRR4176676_01218	gene	nupG		
SRR4176676_01219	CDS	speC	4.1.1.17	Constitutive ornithine decarboxylase
SRR4176676_01219	gene	speC		
SRR4176676_01220	CDS	ydfK		putative membrane protein YdfK
SRR4176676_01220	gene	ydfK		
SRR4176676_01221	tRNA			tRNA-Phe(gaa)
SRR4176676_01221	gene			
SRR4176676_01222	CDS			Virulence protein
SRR4176676_01222	gene			
SRR4176676_01223	CDS	cat1	2.8.3.-	Succinyl-CoA:coenzyme A transferase
SRR4176676_01223	gene	cat1		
SRR4176676_01224	CDS	mch	4.2.1.148	Mesaconyl-CoA hydratase
SRR4176676_01224	gene	mch		
SRR4176676_01225	CDS	mcl1	4.1.3.24	L-malyl-CoA/beta-methylmalyl-CoA lyase
SRR4176676_01225	gene	mcl1		
SRR4176676_01226	CDS	hcaR_1		Hca operon transcriptional activator HcaR
SRR4176676_01226	gene	hcaR_1		
SRR4176676_01227	CDS	atsA_1	3.1.6.1	Arylsulfatase
SRR4176676_01227	gene	atsA_1		
SRR4176676_01228	CDS	atsB	1.1.99.-	Anaerobic sulfatase-maturating enzyme
SRR4176676_01228	gene	atsB		
SRR4176676_01229	CDS	yhjB_2		Putative HTH-type transcriptional regulator YhjB
SRR4176676_01229	gene	yhjB_2		
SRR4176676_01230	CDS			hypothetical protein
SRR4176676_01230	gene			
SRR4176676_01231	CDS	steT		Serine/threonine exchanger SteT
SRR4176676_01231	gene	steT		
SRR4176676_01232	CDS			hypothetical protein
SRR4176676_01232	gene			
SRR4176676_01233	CDS	puuB	1.4.3.-	Gamma-glutamylputrescine oxidoreductase
SRR4176676_01233	gene	puuB		
SRR4176676_01234	CDS	feaB	1.2.1.39	Phenylacetaldehyde dehydrogenase
SRR4176676_01234	gene	feaB		
SRR4176676_01235	CDS	iraD		Anti-adapter protein IraD
SRR4176676_01235	gene	iraD		
SRR4176676_01236	CDS			hypothetical protein
SRR4176676_01236	gene			
SRR4176676_01237	CDS	pgdA	3.5.1.-	Peptidoglycan deacetylase
SRR4176676_01237	gene	pgdA		
SRR4176676_01238	CDS	ramA	3.5.1.100	(R)-stereoselective amidase
SRR4176676_01238	gene	ramA		
SRR4176676_01239	CDS	exuT_2		Hexuronate transporter
SRR4176676_01239	gene	exuT_2		
SRR4176676_01240	CDS	uxuA	4.2.1.8	Mannonate dehydratase
SRR4176676_01240	gene	uxuA		
SRR4176676_01241	CDS	por_2	1.1.1.-	Polyol:NADP oxidoreductase
SRR4176676_01241	gene	por_2		
SRR4176676_01242	CDS	uxaC	5.3.1.12	Uronate isomerase
SRR4176676_01242	gene	uxaC		
SRR4176676_01243	CDS	mcpQ		Methyl-accepting chemotaxis protein McpQ
SRR4176676_01243	gene	mcpQ		
SRR4176676_01244	CDS	gss		Bifunctional glutathionylspermidine synthetase/amidase
SRR4176676_01244	gene	gss		
SRR4176676_01245	CDS	yghU	1.8.4.-	Disulfide-bond oxidoreductase YghU
SRR4176676_01245	gene	yghU		
SRR4176676_01246	CDS			hypothetical protein
SRR4176676_01246	gene			
SRR4176676_01247	CDS	yfmC		Fe(3+)-citrate-binding protein YfmC
SRR4176676_01247	gene	yfmC		
SRR4176676_01248	CDS	hybG		Hydrogenase-2 operon protein HybG
SRR4176676_01248	gene	hybG		
SRR4176676_01249	CDS	hypA_2		hydrogenase nickel incorporation protein HypA
SRR4176676_01249	gene	hypA_2		
SRR4176676_01250	CDS	hybE		Hydrogenase-2 operon protein HybE
SRR4176676_01250	gene	hybE		
SRR4176676_01251	CDS	hybD	3.4.23.-	Hydrogenase 2 maturation protease
SRR4176676_01251	gene	hybD		
SRR4176676_01252	CDS	hybC	1.12.99.6	Hydrogenase-2 large chain
SRR4176676_01252	gene	hybC		
SRR4176676_01253	CDS	hybB		putative Ni/Fe-hydrogenase 2 b-type cytochrome subunit
SRR4176676_01253	gene	hybB		
SRR4176676_01254	CDS	fdnH_2		Formate dehydrogenase, nitrate-inducible, iron-sulfur subunit
SRR4176676_01254	gene	fdnH_2		
SRR4176676_01255	CDS	hybO	1.12.99.6	Hydrogenase-2 small chain
SRR4176676_01255	gene	hybO		
SRR4176676_01256	CDS			hypothetical protein
SRR4176676_01256	gene			
SRR4176676_01257	CDS	trg_2		Methyl-accepting chemotaxis protein III
SRR4176676_01257	gene	trg_2		
SRR4176676_01258	CDS			hypothetical protein
SRR4176676_01258	gene			
SRR4176676_01259	CDS			hypothetical protein
SRR4176676_01259	gene			
SRR4176676_01260	CDS			hypothetical protein
SRR4176676_01260	gene			
SRR4176676_01261	CDS			hypothetical protein
SRR4176676_01261	gene			
SRR4176676_01262	CDS	yghA	1.-.-.-	putative oxidoreductase YghA
SRR4176676_01262	gene	yghA		
SRR4176676_01263	CDS	exbD_2		Biopolymer transport protein ExbD
SRR4176676_01263	gene	exbD_2		
SRR4176676_01264	CDS	exbB_2		Biopolymer transport protein ExbB
SRR4176676_01264	gene	exbB_2		
SRR4176676_01265	CDS			hypothetical protein
SRR4176676_01265	gene			
SRR4176676_01266	CDS	metC	4.4.1.8	Cystathionine beta-lyase MetC
SRR4176676_01266	gene	metC		
SRR4176676_01267	CDS	yghB		Inner membrane protein YghB
SRR4176676_01267	gene	yghB		
SRR4176676_01268	CDS	rclR_2		RCS-specific HTH-type transcriptional activator RclR
SRR4176676_01268	gene	rclR_2		
SRR4176676_01269	CDS	yqhD	1.1.1.-	Alcohol dehydrogenase YqhD
SRR4176676_01269	gene	yqhD		
SRR4176676_01270	CDS	dkgA	1.1.1.274	2,5-diketo-D-gluconic acid reductase A
SRR4176676_01270	gene	dkgA		
SRR4176676_01271	CDS	yflS		Putative malate transporter YflS
SRR4176676_01271	gene	yflS		
SRR4176676_01272	CDS			putative HIT-like protein
SRR4176676_01272	gene			
SRR4176676_01273	CDS			hypothetical protein
SRR4176676_01273	gene			
SRR4176676_01274	CDS	rimO_1	2.8.4.4	Ribosomal protein S12 methylthiotransferase RimO
SRR4176676_01274	gene	rimO_1		
SRR4176676_01275	CDS			Solute-binding protein
SRR4176676_01275	gene			
SRR4176676_01276	CDS	siaQ_1		Sialic acid TRAP transporter small permease protein SiaQ
SRR4176676_01276	gene	siaQ_1		
SRR4176676_01277	CDS	dctM_1		C4-dicarboxylate TRAP transporter large permease protein DctM
SRR4176676_01277	gene	dctM_1		
SRR4176676_01278	CDS	ftsP		Cell division protein FtsP
SRR4176676_01278	gene	ftsP		
SRR4176676_01279	CDS	plsC	2.3.1.51	1-acyl-sn-glycerol-3-phosphate acyltransferase
SRR4176676_01279	gene	plsC		
SRR4176676_01280	CDS	parC	5.99.1.3	DNA topoisomerase 4 subunit A
SRR4176676_01280	gene	parC		
SRR4176676_01281	CDS	adaA	2.1.1.-	Bifunctional transcriptional activator/DNA repair enzyme AdaA
SRR4176676_01281	gene	adaA		
SRR4176676_01282	CDS			hypothetical protein
SRR4176676_01282	gene			
SRR4176676_01283	CDS	qseB		Transcriptional regulatory protein QseB
SRR4176676_01283	gene	qseB		
SRR4176676_01284	CDS	qseC_1	2.7.13.3	Sensor protein QseC
SRR4176676_01284	gene	qseC_1		
SRR4176676_01285	CDS	mdaB		Modulator of drug activity B
SRR4176676_01285	gene	mdaB		
SRR4176676_01286	CDS	ygiN	1.-.-.-	putative quinol monooxygenase YgiN
SRR4176676_01286	gene	ygiN		
SRR4176676_01287	CDS	parE	5.99.1.3	DNA topoisomerase 4 subunit B
SRR4176676_01287	gene	parE		
SRR4176676_01288	CDS			hypothetical protein
SRR4176676_01288	gene			
SRR4176676_01289	CDS	cpdA	3.1.4.53	3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
SRR4176676_01289	gene	cpdA		
SRR4176676_01290	CDS			hypothetical protein
SRR4176676_01290	gene			
SRR4176676_01291	CDS	nudF	3.6.1.13	ADP-ribose pyrophosphatase
SRR4176676_01291	gene	nudF		
SRR4176676_01292	CDS	tolC_1		Outer membrane protein TolC
SRR4176676_01292	gene	tolC_1		
SRR4176676_01293	CDS			hypothetical protein
SRR4176676_01293	gene			
SRR4176676_01294	CDS	ygiC	6.3.1.-	Putative acid--amine ligase YgiC
SRR4176676_01294	gene	ygiC		
SRR4176676_01295	CDS	ygiD	1.13.11.29	4,5-DOPA dioxygenase extradiol
SRR4176676_01295	gene	ygiD		
SRR4176676_01296	CDS	zupT		Zinc transporter ZupT
SRR4176676_01296	gene	zupT		
SRR4176676_01297	CDS			hypothetical protein
SRR4176676_01297	gene			
SRR4176676_01298	CDS	assT_1	2.8.2.22	Arylsulfate sulfotransferase AssT
SRR4176676_01298	gene	assT_1		
SRR4176676_01299	CDS	dsbL		Thiol:disulfide interchange protein DsbL
SRR4176676_01299	gene	dsbL		
SRR4176676_01300	CDS	dsbI		Protein-disulfide oxidoreductase DsbI
SRR4176676_01300	gene	dsbI		
SRR4176676_01301	CDS	ribB	4.1.99.12	3,4-dihydroxy-2-butanone 4-phosphate synthase
SRR4176676_01301	gene	ribB		
SRR4176676_01302	CDS			hypothetical protein
SRR4176676_01302	gene			
SRR4176676_01303	CDS	glgS		Surface composition regulator
SRR4176676_01303	gene	glgS		
SRR4176676_01304	CDS	yqiJ		Inner membrane protein YqiJ
SRR4176676_01304	gene	yqiJ		
SRR4176676_01305	CDS	yqiK		Inner membrane protein YqiK
SRR4176676_01305	gene	yqiK		
SRR4176676_01306	CDS	hldE		Bifunctional protein HldE
SRR4176676_01306	gene	hldE		
SRR4176676_01307	CDS	glnE		Bifunctional glutamine synthetase adenylyltransferase/adenylyl-removing enzyme
SRR4176676_01307	gene	glnE		
SRR4176676_01308	CDS	ygiF	3.6.1.25	Inorganic triphosphatase
SRR4176676_01308	gene	ygiF		
SRR4176676_01309	CDS			hypothetical protein
SRR4176676_01309	gene			
SRR4176676_01310	CDS	cca		Multifunctional CCA protein
SRR4176676_01310	gene	cca		
SRR4176676_01311	CDS	uppP	3.6.1.27	Undecaprenyl-diphosphatase
SRR4176676_01311	gene	uppP		
SRR4176676_01312	CDS	folB	4.1.2.25	Dihydroneopterin aldolase
SRR4176676_01312	gene	folB		
SRR4176676_01313	CDS	plsY	2.3.1.15	putative glycerol-3-phosphate acyltransferase
SRR4176676_01313	gene	plsY		
SRR4176676_01314	CDS	tsaD	2.3.1.234	tRNA N6-adenosine threonylcarbamoyltransferase
SRR4176676_01314	gene	tsaD		
SRR4176676_01315	CDS	rpsU		30S ribosomal protein S21
SRR4176676_01315	gene	rpsU		
SRR4176676_01316	CDS	dnaG	2.7.7.-	DNA primase
SRR4176676_01316	gene	dnaG		
SRR4176676_01317	CDS	rpoD		RNA polymerase sigma factor RpoD
SRR4176676_01317	gene	rpoD		
SRR4176676_01318	CDS	mug	3.2.2.28	G/U mismatch-specific DNA glycosylase
SRR4176676_01318	gene	mug		
SRR4176676_01319	tRNA			tRNA-Met(cat)
SRR4176676_01319	gene			
SRR4176676_01320	CDS	yqjH	1.16.1.9	NADPH-dependent ferric-chelate reductase
SRR4176676_01320	gene	yqjH		
SRR4176676_01321	CDS	yqjI		Transcriptional regulator YqjI
SRR4176676_01321	gene	yqjI		
SRR4176676_01322	CDS	trg_3		Methyl-accepting chemotaxis protein III
SRR4176676_01322	gene	trg_3		
SRR4176676_01323	CDS	aer		Aerotaxis receptor
SRR4176676_01323	gene	aer		
SRR4176676_01324	CDS	patA	2.6.1.82	Putrescine aminotransferase
SRR4176676_01324	gene	patA		
SRR4176676_01325	CDS	fadH	1.3.1.34	2,4-dienoyl-CoA reductase [NADPH]
SRR4176676_01325	gene	fadH		
SRR4176676_01326	CDS	rlmG	2.1.1.174	Ribosomal RNA large subunit methyltransferase G
SRR4176676_01326	gene	rlmG		
SRR4176676_01327	CDS			hypothetical protein
SRR4176676_01327	gene			
SRR4176676_01328	CDS			hypothetical protein
SRR4176676_01328	gene			
SRR4176676_01329	CDS	afr_1	1.1.1.292	1,5-anhydro-D-fructose reductase
SRR4176676_01329	gene	afr_1		
SRR4176676_01330	CDS	alx		Inner membrane protein alx
SRR4176676_01330	gene	alx		
SRR4176676_01331	CDS	sstT		Serine/threonine transporter SstT
SRR4176676_01331	gene	sstT		
SRR4176676_01332	CDS	yqjA		Inner membrane protein YqjA
SRR4176676_01332	gene	yqjA		
SRR4176676_01333	CDS	mzrA_2		Modulator protein MzrA
SRR4176676_01333	gene	mzrA_2		
SRR4176676_01334	CDS			hypothetical protein
SRR4176676_01334	gene			
SRR4176676_01335	CDS			hypothetical protein
SRR4176676_01335	gene			
SRR4176676_01336	CDS	yqjE		Inner membrane protein YqjE
SRR4176676_01336	gene	yqjE		
SRR4176676_01337	CDS			hypothetical protein
SRR4176676_01337	gene			
SRR4176676_01338	CDS	yqjF		Inner membrane protein YqjF
SRR4176676_01338	gene	yqjF		
SRR4176676_01339	CDS	yqjG	1.8.-.-	Glutathionyl-hydroquinone reductase YqjG
SRR4176676_01339	gene	yqjG		
SRR4176676_01340	CDS	yhaH		Inner membrane protein YhaH
SRR4176676_01340	gene	yhaH		
SRR4176676_01341	CDS	yhaJ_1		HTH-type transcriptional regulator YhaJ
SRR4176676_01341	gene	yhaJ_1		
SRR4176676_01342	CDS	yhaK		Pirin-like protein YhaK
SRR4176676_01342	gene	yhaK		
SRR4176676_01343	CDS			hypothetical protein
SRR4176676_01343	gene			
SRR4176676_01344	CDS			hypothetical protein
SRR4176676_01344	gene			
SRR4176676_01345	CDS	dlsT		putative serine transporter
SRR4176676_01345	gene	dlsT		
SRR4176676_01346	CDS	tdcG	4.3.1.17	L-serine dehydratase TdcG
SRR4176676_01346	gene	tdcG		
SRR4176676_01347	CDS	tdcE	2.3.1.-	PFL-like enzyme TdcE
SRR4176676_01347	gene	tdcE		
SRR4176676_01348	CDS	tdcD	2.7.2.15	Propionate kinase
SRR4176676_01348	gene	tdcD		
SRR4176676_01349	CDS	tdcC		Threonine/serine transporter TdcC
SRR4176676_01349	gene	tdcC		
SRR4176676_01350	CDS	tdcB	4.3.1.19	L-threonine dehydratase catabolic TdcB
SRR4176676_01350	gene	tdcB		
SRR4176676_01351	CDS	tsaR		HTH-type transcriptional regulator TsaR
SRR4176676_01351	gene	tsaR		
SRR4176676_01352	CDS	chuR_2	1.1.99.-	Anaerobic sulfatase-maturating enzyme
SRR4176676_01352	gene	chuR_2		
SRR4176676_01353	CDS			hypothetical protein
SRR4176676_01353	gene			
SRR4176676_01354	CDS			hypothetical protein
SRR4176676_01354	gene			
SRR4176676_01355	CDS			hypothetical protein
SRR4176676_01355	gene			
SRR4176676_01356	CDS	nhaA		Na(+)/H(+) antiporter NhaA
SRR4176676_01356	gene	nhaA		
SRR4176676_01357	CDS	nhaR		Transcriptional activator protein NhaR
SRR4176676_01357	gene	nhaR		
SRR4176676_01358	CDS		3.2.1.177	Alpha-xylosidase BoGH31A
SRR4176676_01358	gene			
SRR4176676_01359	CDS	yihP_1		Putative 2,3-dihydroxypropane-1-sulfonate exporter
SRR4176676_01359	gene	yihP_1		
SRR4176676_01360	CDS	rpsT		30S ribosomal protein S20
SRR4176676_01360	gene	rpsT		
SRR4176676_01361	CDS	ribF		Riboflavin biosynthesis protein RibF
SRR4176676_01361	gene	ribF		
SRR4176676_01362	CDS	ileS	6.1.1.5	Isoleucine--tRNA ligase
SRR4176676_01362	gene	ileS		
SRR4176676_01363	CDS	lspA	3.4.23.36	Lipoprotein signal peptidase
SRR4176676_01363	gene	lspA		
SRR4176676_01364	CDS	fkpB	5.2.1.8	FKBP-type 16 kDa peptidyl-prolyl cis-trans isomerase
SRR4176676_01364	gene	fkpB		
SRR4176676_01365	CDS	ispH	1.17.7.4	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
SRR4176676_01365	gene	ispH		
SRR4176676_01366	CDS			hypothetical protein
SRR4176676_01366	gene			
SRR4176676_01367	CDS	rihC	3.2.-.-	Non-specific ribonucleoside hydrolase RihC
SRR4176676_01367	gene	rihC		
SRR4176676_01368	CDS	citB		Transcriptional regulatory protein CitB
SRR4176676_01368	gene	citB		
SRR4176676_01369	CDS	citA	2.7.13.3	Sensor histidine kinase CitA
SRR4176676_01369	gene	citA		
SRR4176676_01370	CDS	oadB_1	4.1.1.3	Oxaloacetate decarboxylase beta chain
SRR4176676_01370	gene	oadB_1		
SRR4176676_01371	CDS		2.1.3.1	Methylmalonyl-CoA carboxyltransferase 5S subunit
SRR4176676_01371	gene			
SRR4176676_01372	CDS	oadG_1	4.1.1.3	Oxaloacetate decarboxylase gamma chain
SRR4176676_01372	gene	oadG_1		
SRR4176676_01373	CDS	citS		Citrate-sodium symporter
SRR4176676_01373	gene	citS		
SRR4176676_01374	CDS	citC_2	6.2.1.22	[Citrate [pro-3S]-lyase] ligase
SRR4176676_01374	gene	citC_2		
SRR4176676_01375	CDS	citD_2		Citrate lyase acyl carrier protein
SRR4176676_01375	gene	citD_2		
SRR4176676_01376	CDS	citE_2	4.1.3.6	Citrate lyase subunit beta
SRR4176676_01376	gene	citE_2		
SRR4176676_01377	CDS	citF_2	4.1.3.6	Citrate lyase alpha chain
SRR4176676_01377	gene	citF_2		
SRR4176676_01378	CDS	citX_2	2.7.7.61	Apo-citrate lyase phosphoribosyl-dephospho-CoA transferase
SRR4176676_01378	gene	citX_2		
SRR4176676_01379	CDS	citG_2	2.4.2.52	2-(5''-triphosphoribosyl)-3'-dephosphocoenzyme-A synthase
SRR4176676_01379	gene	citG_2		
SRR4176676_01380	CDS	dapB	1.17.1.8	4-hydroxy-tetrahydrodipicolinate reductase
SRR4176676_01380	gene	dapB		
SRR4176676_01381	CDS	carA	6.3.5.5	Carbamoyl-phosphate synthase small chain
SRR4176676_01381	gene	carA		
SRR4176676_01382	CDS	carB	6.3.5.5	Carbamoyl-phosphate synthase large chain
SRR4176676_01382	gene	carB		
SRR4176676_01383	CDS			hypothetical protein
SRR4176676_01383	gene			
SRR4176676_01384	CDS	caiE_1		Carnitine operon protein CaiE
SRR4176676_01384	gene	caiE_1		
SRR4176676_01385	CDS	caiD	4.2.1.149	Carnitinyl-CoA dehydratase
SRR4176676_01385	gene	caiD		
SRR4176676_01386	CDS	caiC	6.2.1.-	putative crotonobetaine/carnitine-CoA ligase
SRR4176676_01386	gene	caiC		
SRR4176676_01387	CDS	caiB	2.8.3.21	L-carnitine CoA-transferase
SRR4176676_01387	gene	caiB		
SRR4176676_01388	CDS	caiA_1	1.3.99.-	Crotonobetainyl-CoA dehydrogenase
SRR4176676_01388	gene	caiA_1		
SRR4176676_01389	CDS	caiT		L-carnitine/gamma-butyrobetaine antiporter
SRR4176676_01389	gene	caiT		
SRR4176676_01390	CDS	etfB_1		Electron transfer flavoprotein subunit beta
SRR4176676_01390	gene	etfB_1		
SRR4176676_01391	CDS	etfA_1		Electron transfer flavoprotein subunit alpha
SRR4176676_01391	gene	etfA_1		
SRR4176676_01392	CDS		1.5.5.1	Electron transfer flavoprotein-ubiquinone oxidoreductase
SRR4176676_01392	gene			
SRR4176676_01393	CDS	fixX_1		Ferredoxin-like protein FixX
SRR4176676_01393	gene	fixX_1		
SRR4176676_01394	CDS	ygcS		Inner membrane metabolite transport protein YgcS
SRR4176676_01394	gene	ygcS		
SRR4176676_01395	CDS	ygdR_4		putative lipoprotein YgdR
SRR4176676_01395	gene	ygdR_4		
SRR4176676_01396	CDS			hypothetical protein
SRR4176676_01396	gene			
SRR4176676_01397	CDS			hypothetical protein
SRR4176676_01397	gene			
