locus_tag	ftype	gene	EC_number	product
SRR5750008_01086	CDS			hypothetical protein
SRR5750008_01086	gene			
SRR5750008_01087	CDS	clpB_1		Chaperone protein ClpB
SRR5750008_01087	gene	clpB_1		
SRR5750008_01088	CDS			hypothetical protein
SRR5750008_01088	gene			
SRR5750008_01089	CDS			hypothetical protein
SRR5750008_01089	gene			
SRR5750008_01090	CDS			hypothetical protein
SRR5750008_01090	gene			
SRR5750008_01091	CDS			hypothetical protein
SRR5750008_01091	gene			
SRR5750008_01092	CDS			hypothetical protein
SRR5750008_01092	gene			
SRR5750008_01093	CDS			hypothetical protein
SRR5750008_01093	gene			
SRR5750008_01094	tRNA			tRNA-Asp(gtc)
SRR5750008_01094	gene			
SRR5750008_01095	CDS	dnaQ	2.7.7.7	DNA polymerase III subunit epsilon
SRR5750008_01095	gene	dnaQ		
SRR5750008_01096	CDS	rnhA	3.1.26.4	Ribonuclease HI
SRR5750008_01096	gene	rnhA		
SRR5750008_01097	CDS			hypothetical protein
SRR5750008_01097	gene			
SRR5750008_01098	CDS	gloB	3.1.2.6	Hydroxyacylglutathione hydrolase
SRR5750008_01098	gene	gloB		
SRR5750008_01099	CDS	mltD	4.2.2.-	Membrane-bound lytic murein transglycosylase D
SRR5750008_01099	gene	mltD		
SRR5750008_01100	CDS	ycgJ	2.1.1.-	putative methyltransferase YcgJ
SRR5750008_01100	gene	ycgJ		
SRR5750008_01101	CDS			hypothetical protein
SRR5750008_01101	gene			
SRR5750008_01102	CDS	ydhP_2		Inner membrane transport protein YdhP
SRR5750008_01102	gene	ydhP_2		
SRR5750008_01103	CDS	dmlR_4		HTH-type transcriptional regulator DmlR
SRR5750008_01103	gene	dmlR_4		
SRR5750008_01104	CDS	dkgB	1.1.1.346	2,5-diketo-D-gluconic acid reductase B
SRR5750008_01104	gene	dkgB		
SRR5750008_01105	tRNA			tRNA-Asp(gtc)
SRR5750008_01105	gene			
SRR5750008_01106	CDS	malK	3.6.3.19	Maltose/maltodextrin import ATP-binding protein MalK
SRR5750008_01106	gene	malK		
SRR5750008_01107	CDS	lamB		Maltoporin
SRR5750008_01107	gene	lamB		
SRR5750008_01108	CDS			hypothetical protein
SRR5750008_01108	gene			
SRR5750008_01109	CDS	ubiC	4.1.3.40	Chorismate pyruvate-lyase
SRR5750008_01109	gene	ubiC		
SRR5750008_01110	CDS	ubiA	2.5.1.-	4-hydroxybenzoate octaprenyltransferase
SRR5750008_01110	gene	ubiA		
SRR5750008_01111	CDS	plsB	2.3.1.15	Glycerol-3-phosphate acyltransferase
SRR5750008_01111	gene	plsB		
SRR5750008_01112	CDS	dgkA	2.7.1.107	Diacylglycerol kinase
SRR5750008_01112	gene	dgkA		
SRR5750008_01113	CDS	lexA_1	3.4.21.88	LexA repressor
SRR5750008_01113	gene	lexA_1		
SRR5750008_01114	CDS	dinF		DNA damage-inducible protein F
SRR5750008_01114	gene	dinF		
SRR5750008_01115	CDS			hypothetical protein
SRR5750008_01115	gene			
SRR5750008_01116	CDS			hypothetical protein
SRR5750008_01116	gene			
SRR5750008_01117	CDS	zur		Zinc uptake regulation protein
SRR5750008_01117	gene	zur		
SRR5750008_01118	CDS			hypothetical protein
SRR5750008_01118	gene			
SRR5750008_01119	CDS	dusA	1.3.1.-	tRNA-dihydrouridine(20/20a) synthase
SRR5750008_01119	gene	dusA		
SRR5750008_01120	CDS	pspG		Phage shock protein G
SRR5750008_01120	gene	pspG		
SRR5750008_01121	CDS	qorA	1.6.5.5	Quinone oxidoreductase 1
SRR5750008_01121	gene	qorA		
SRR5750008_01122	CDS	dnaB	3.6.4.12	Replicative DNA helicase
SRR5750008_01122	gene	dnaB		
SRR5750008_01123	CDS	alr	5.1.1.1	Alanine racemase, biosynthetic
SRR5750008_01123	gene	alr		
SRR5750008_01124	CDS	tyrB	2.6.1.57	Aromatic-amino-acid aminotransferase
SRR5750008_01124	gene	tyrB		
SRR5750008_01125	CDS	aphA	3.1.3.2	Class B acid phosphatase
SRR5750008_01125	gene	aphA		
SRR5750008_01126	CDS			hypothetical protein
SRR5750008_01126	gene			
SRR5750008_01127	CDS			hypothetical protein
SRR5750008_01127	gene			
SRR5750008_01128	CDS			hypothetical protein
SRR5750008_01128	gene			
SRR5750008_01129	CDS			hypothetical protein
SRR5750008_01129	gene			
SRR5750008_01130	CDS	uvrA		UvrABC system protein A
SRR5750008_01130	gene	uvrA		
SRR5750008_01131	CDS	ssb_1		Single-stranded DNA-binding protein
SRR5750008_01131	gene	ssb_1		
SRR5750008_01132	CDS			hypothetical protein
SRR5750008_01132	gene			
SRR5750008_01133	CDS			hypothetical protein
SRR5750008_01133	gene			
SRR5750008_01134	CDS	tolC_2		Outer membrane protein TolC
SRR5750008_01134	gene	tolC_2		
SRR5750008_01135	CDS	prsE_2		Type I secretion system membrane fusion protein PrsE
SRR5750008_01135	gene	prsE_2		
SRR5750008_01136	CDS			hypothetical protein
SRR5750008_01136	gene			
SRR5750008_01137	CDS	ltxB	3.6.3.43	Leukotoxin export ATP-binding protein LtxB
SRR5750008_01137	gene	ltxB		
SRR5750008_01138	CDS			hypothetical protein
SRR5750008_01138	gene			
SRR5750008_01139	CDS	yjcC	3.1.4.52	Putative cyclic-di-GMP phosphodiesterase YjcC
SRR5750008_01139	gene	yjcC		
SRR5750008_01140	CDS	soxS_1		Regulatory protein SoxS
SRR5750008_01140	gene	soxS_1		
SRR5750008_01141	CDS	soxR		Redox-sensitive transcriptional activator SoxR
SRR5750008_01141	gene	soxR		
SRR5750008_01142	CDS	yfcG_1	1.8.4.-	Disulfide-bond oxidoreductase YfcG
SRR5750008_01142	gene	yfcG_1		
SRR5750008_01143	CDS	ghxP		Guanine/hypoxanthine permease GhxP
SRR5750008_01143	gene	ghxP		
SRR5750008_01144	CDS	nhaK		Sodium, potassium, lithium and rubidium/H(+) antiporter
SRR5750008_01144	gene	nhaK		
SRR5750008_01145	CDS	oxyR_1		Hydrogen peroxide-inducible genes activator
SRR5750008_01145	gene	oxyR_1		
SRR5750008_01146	CDS	cidA_1		Holin-like protein CidA
SRR5750008_01146	gene	cidA_1		
SRR5750008_01147	CDS	yohK_1		Inner membrane protein YohK
SRR5750008_01147	gene	yohK_1		
SRR5750008_01148	CDS	actP_2		Cation/acetate symporter ActP
SRR5750008_01148	gene	actP_2		
SRR5750008_01149	CDS	yjcH		Inner membrane protein YjcH
SRR5750008_01149	gene	yjcH		
SRR5750008_01150	CDS	acs_2	6.2.1.1	Acetyl-coenzyme A synthetase
SRR5750008_01150	gene	acs_2		
SRR5750008_01151	CDS	nrfA	1.7.2.2	Cytochrome c-552
SRR5750008_01151	gene	nrfA		
SRR5750008_01152	CDS	nrfB		Cytochrome c-type protein NrfB
SRR5750008_01152	gene	nrfB		
SRR5750008_01153	CDS	ydhX_1		putative ferredoxin-like protein YdhX
SRR5750008_01153	gene	ydhX_1		
SRR5750008_01154	CDS			hypothetical protein
SRR5750008_01154	gene			
SRR5750008_01155	CDS	ccmF_1		Cytochrome c-type biogenesis protein CcmF
SRR5750008_01155	gene	ccmF_1		
SRR5750008_01156	CDS	nrfG		Formate-dependent nitrite reductase complex subunit NrfG
SRR5750008_01156	gene	nrfG		
SRR5750008_01157	CDS	gltP		Proton/glutamate-aspartate symporter
SRR5750008_01157	gene	gltP		
SRR5750008_01158	CDS			hypothetical protein
SRR5750008_01158	gene			
SRR5750008_01159	CDS	fdhF_1	1.1.99.33	Formate dehydrogenase H
SRR5750008_01159	gene	fdhF_1		
SRR5750008_01160	CDS	fdhF_2	1.1.99.33	Formate dehydrogenase H
SRR5750008_01160	gene	fdhF_2		
SRR5750008_01161	CDS			hypothetical protein
SRR5750008_01161	gene			
SRR5750008_01162	CDS	phnO	2.3.1.-	Aminoalkylphosphonate N-acetyltransferase
SRR5750008_01162	gene	phnO		
SRR5750008_01163	CDS			hypothetical protein
SRR5750008_01163	gene			
SRR5750008_01164	CDS			hypothetical protein
SRR5750008_01164	gene			
SRR5750008_01165	CDS	proP_2		Proline/betaine transporter
SRR5750008_01165	gene	proP_2		
SRR5750008_01166	CDS			hypothetical protein
SRR5750008_01166	gene			
SRR5750008_01167	CDS	basS	2.7.13.3	Sensor protein BasS
SRR5750008_01167	gene	basS		
SRR5750008_01168	CDS	basR		Transcriptional regulatory protein BasR
SRR5750008_01168	gene	basR		
SRR5750008_01169	CDS	eptA	2.7.-.-	Phosphoethanolamine transferase EptA
SRR5750008_01169	gene	eptA		
SRR5750008_01170	CDS	adiC		Arginine/agmatine antiporter
SRR5750008_01170	gene	adiC		
SRR5750008_01171	CDS	gadX_1		HTH-type transcriptional regulator GadX
SRR5750008_01171	gene	gadX_1		
SRR5750008_01172	CDS	adiA	4.1.1.19	Biodegradative arginine decarboxylase
SRR5750008_01172	gene	adiA		
SRR5750008_01173	CDS	melR		Melibiose operon regulatory protein
SRR5750008_01173	gene	melR		
SRR5750008_01174	CDS	melA	3.2.1.22	Alpha-galactosidase
SRR5750008_01174	gene	melA		
SRR5750008_01175	CDS	melB		Melibiose carrier protein
SRR5750008_01175	gene	melB		
SRR5750008_01176	CDS	fumB_2	4.2.1.2	Fumarate hydratase class I, anaerobic
SRR5750008_01176	gene	fumB_2		
SRR5750008_01177	CDS	dcuB		Anaerobic C4-dicarboxylate transporter DcuB
SRR5750008_01177	gene	dcuB		
SRR5750008_01178	CDS			hypothetical protein
SRR5750008_01178	gene			
SRR5750008_01179	CDS	dcuR		Transcriptional regulatory protein DcuR
SRR5750008_01179	gene	dcuR		
SRR5750008_01180	CDS	dcuS	2.7.13.3	Sensor histidine kinase DcuS
SRR5750008_01180	gene	dcuS		
SRR5750008_01181	CDS	dmsA_1	1.8.5.3	Dimethyl sulfoxide reductase DmsA
SRR5750008_01181	gene	dmsA_1		
SRR5750008_01182	CDS	dmsB_2		Anaerobic dimethyl sulfoxide reductase chain B
SRR5750008_01182	gene	dmsB_2		
SRR5750008_01183	CDS	dmsC_1		Anaerobic dimethyl sulfoxide reductase chain C
SRR5750008_01183	gene	dmsC_1		
SRR5750008_01184	CDS	dmsD_2		Tat proofreading chaperone DmsD
SRR5750008_01184	gene	dmsD_2		
SRR5750008_01185	CDS			hypothetical protein
SRR5750008_01185	gene			
SRR5750008_01186	CDS			hypothetical protein
SRR5750008_01186	gene			
SRR5750008_01187	CDS			hypothetical protein
SRR5750008_01187	gene			
SRR5750008_01188	CDS	rcsB_1		Transcriptional regulatory protein RcsB
SRR5750008_01188	gene	rcsB_1		
SRR5750008_01189	CDS	gadX_2		HTH-type transcriptional regulator GadX
SRR5750008_01189	gene	gadX_2		
SRR5750008_01190	CDS			hypothetical protein
SRR5750008_01190	gene			
SRR5750008_01191	CDS			hypothetical protein
SRR5750008_01191	gene			
SRR5750008_01192	CDS	phoC_1	3.1.3.2	Major phosphate-irrepressible acid phosphatase
SRR5750008_01192	gene	phoC_1		
SRR5750008_01193	CDS			hypothetical protein
SRR5750008_01193	gene			
SRR5750008_01194	CDS	hmrR_2		HTH-type transcriptional regulator HmrR
SRR5750008_01194	gene	hmrR_2		
SRR5750008_01195	tRNA			tRNA-Phe(gaa)
SRR5750008_01195	gene			
SRR5750008_01196	CDS			hypothetical protein
SRR5750008_01196	gene			
SRR5750008_01197	CDS	dsbD_1	1.8.1.8	Thiol:disulfide interchange protein DsbD
SRR5750008_01197	gene	dsbD_1		
SRR5750008_01198	CDS	cutA		Divalent-cation tolerance protein CutA
SRR5750008_01198	gene	cutA		
SRR5750008_01199	CDS	dcuA_1		Anaerobic C4-dicarboxylate transporter DcuA
SRR5750008_01199	gene	dcuA_1		
SRR5750008_01200	CDS	aspA	4.3.1.1	Aspartate ammonia-lyase
SRR5750008_01200	gene	aspA		
SRR5750008_01201	CDS			hypothetical protein
SRR5750008_01201	gene			
SRR5750008_01202	CDS	yjeH		L-methionine/branched-chain amino acid exporter YjeH
SRR5750008_01202	gene	yjeH		
SRR5750008_01203	CDS	groS		10 kDa chaperonin
SRR5750008_01203	gene	groS		
SRR5750008_01204	CDS	groL		60 kDa chaperonin
SRR5750008_01204	gene	groL		
SRR5750008_01205	CDS			hypothetical protein
SRR5750008_01205	gene			
SRR5750008_01206	CDS			hypothetical protein
SRR5750008_01206	gene			
SRR5750008_01207	CDS	epmB	5.4.3.-	L-lysine 2,3-aminomutase
SRR5750008_01207	gene	epmB		
SRR5750008_01208	CDS	efp		Elongation factor P
SRR5750008_01208	gene	efp		
SRR5750008_01209	CDS			hypothetical protein
SRR5750008_01209	gene			
SRR5750008_01210	CDS	rcsA_1		Transcriptional regulatory protein RcsA
SRR5750008_01210	gene	rcsA_1		
SRR5750008_01211	CDS	sugE		Quaternary ammonium compound-resistance protein SugE
SRR5750008_01211	gene	sugE		
SRR5750008_01212	CDS	blc		Outer membrane lipoprotein Blc
SRR5750008_01212	gene	blc		
SRR5750008_01213	CDS	frdD		Fumarate reductase subunit D
SRR5750008_01213	gene	frdD		
SRR5750008_01214	CDS	frdC		Fumarate reductase subunit C
SRR5750008_01214	gene	frdC		
SRR5750008_01215	CDS	frdB	1.3.5.1	Fumarate reductase iron-sulfur subunit
SRR5750008_01215	gene	frdB		
SRR5750008_01216	CDS	frdA	1.3.5.4	Fumarate reductase flavoprotein subunit
SRR5750008_01216	gene	frdA		
SRR5750008_01217	CDS	epmA	6.3.1.-	Elongation factor P--(R)-beta-lysine ligase
SRR5750008_01217	gene	epmA		
SRR5750008_01218	CDS	yjeM		Inner membrane transporter YjeM
SRR5750008_01218	gene	yjeM		
SRR5750008_01219	CDS	yjeO		Inner membrane protein YjeO
SRR5750008_01219	gene	yjeO		
SRR5750008_01220	CDS	mscM		Miniconductance mechanosensitive channel MscM
SRR5750008_01220	gene	mscM		
SRR5750008_01221	CDS	psd	4.1.1.65	Phosphatidylserine decarboxylase proenzyme
SRR5750008_01221	gene	psd		
SRR5750008_01222	CDS	rsgA	3.6.1.-	Small ribosomal subunit biogenesis GTPase RsgA
SRR5750008_01222	gene	rsgA		
SRR5750008_01223	CDS	orn	3.1.-.-	Oligoribonuclease
SRR5750008_01223	gene	orn		
SRR5750008_01224	CDS	artJ_1		ABC transporter arginine-binding protein 1
SRR5750008_01224	gene	artJ_1		
SRR5750008_01225	tRNA			tRNA-Gly(gcc)
SRR5750008_01225	gene			
SRR5750008_01226	tRNA			tRNA-Gly(gcc)
SRR5750008_01226	gene			
SRR5750008_01227	tRNA			tRNA-Gly(gcc)
SRR5750008_01227	gene			
SRR5750008_01228	CDS	queG	1.17.99.6	Epoxyqueuosine reductase
SRR5750008_01228	gene	queG		
SRR5750008_01229	CDS	nnr		Bifunctional NAD(P)H-hydrate repair enzyme Nnr
SRR5750008_01229	gene	nnr		
SRR5750008_01230	CDS	tsaE		tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
SRR5750008_01230	gene	tsaE		
SRR5750008_01231	CDS	amiB	3.5.1.28	N-acetylmuramoyl-L-alanine amidase AmiB
SRR5750008_01231	gene	amiB		
SRR5750008_01232	CDS	mutL		DNA mismatch repair protein MutL
SRR5750008_01232	gene	mutL		
SRR5750008_01233	CDS	miaA	2.5.1.75	tRNA dimethylallyltransferase
SRR5750008_01233	gene	miaA		
SRR5750008_01234	CDS	hfq		RNA-binding protein Hfq
SRR5750008_01234	gene	hfq		
SRR5750008_01235	CDS	hflX		GTPase HflX
SRR5750008_01235	gene	hflX		
SRR5750008_01236	CDS	hflK_2		Modulator of FtsH protease HflK
SRR5750008_01236	gene	hflK_2		
SRR5750008_01237	CDS	hflC		Modulator of FtsH protease HflC
SRR5750008_01237	gene	hflC		
SRR5750008_01238	CDS			hypothetical protein
SRR5750008_01238	gene			
SRR5750008_01239	CDS	purA	6.3.4.4	Adenylosuccinate synthetase
SRR5750008_01239	gene	purA		
SRR5750008_01240	CDS	nsrR		HTH-type transcriptional repressor NsrR
SRR5750008_01240	gene	nsrR		
SRR5750008_01241	CDS	rnr	3.1.13.1	Ribonuclease R
SRR5750008_01241	gene	rnr		
SRR5750008_01242	CDS	rlmB_1	2.1.1.185	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
SRR5750008_01242	gene	rlmB_1		
SRR5750008_01243	CDS			hypothetical protein
SRR5750008_01243	gene			
SRR5750008_01244	CDS			hypothetical protein
SRR5750008_01244	gene			
SRR5750008_01245	CDS			hypothetical protein
SRR5750008_01245	gene			
SRR5750008_01246	CDS			hypothetical protein
SRR5750008_01246	gene			
SRR5750008_01247	CDS			hypothetical protein
SRR5750008_01247	gene			
SRR5750008_01248	CDS			hypothetical protein
SRR5750008_01248	gene			
SRR5750008_01249	CDS	yjfC	6.3.1.-	Putative acid--amine ligase YjfC
SRR5750008_01249	gene	yjfC		
SRR5750008_01250	CDS	aidB	1.3.99.-	Putative acyl-CoA dehydrogenase AidB
SRR5750008_01250	gene	aidB		
SRR5750008_01251	CDS			hypothetical protein
SRR5750008_01251	gene			
SRR5750008_01252	CDS	bsmA		Lipoprotein BsmA
SRR5750008_01252	gene	bsmA		
SRR5750008_01253	CDS			hypothetical protein
SRR5750008_01253	gene			
SRR5750008_01254	CDS	ulaR		HTH-type transcriptional regulator UlaR
SRR5750008_01254	gene	ulaR		
SRR5750008_01255	CDS	ulaG	3.1.1.-	putative L-ascorbate-6-phosphate lactonase UlaG
SRR5750008_01255	gene	ulaG		
SRR5750008_01256	CDS	ulaA_1		Ascorbate-specific PTS system EIIC component
SRR5750008_01256	gene	ulaA_1		
SRR5750008_01257	CDS	ulaB_1	2.7.1.194	Ascorbate-specific PTS system EIIB component
SRR5750008_01257	gene	ulaB_1		
SRR5750008_01258	CDS	ulaC_1	2.7.1.194	Ascorbate-specific PTS system EIIA component
SRR5750008_01258	gene	ulaC_1		
SRR5750008_01259	CDS	ulaD_1	4.1.1.85	3-keto-L-gulonate-6-phosphate decarboxylase UlaD
SRR5750008_01259	gene	ulaD_1		
SRR5750008_01260	CDS	ulaE_1	5.1.3.22	L-ribulose-5-phosphate 3-epimerase UlaE
SRR5750008_01260	gene	ulaE_1		
SRR5750008_01261	CDS	ulaF	5.1.3.4	L-ribulose-5-phosphate 4-epimerase UlaF
SRR5750008_01261	gene	ulaF		
SRR5750008_01262	CDS			hypothetical protein
SRR5750008_01262	gene			
SRR5750008_01263	CDS	rpsF		30S ribosomal protein S6
SRR5750008_01263	gene	rpsF		
SRR5750008_01264	CDS	priB		Primosomal replication protein N
SRR5750008_01264	gene	priB		
SRR5750008_01265	CDS	rpsR		30S ribosomal protein S18
SRR5750008_01265	gene	rpsR		
SRR5750008_01266	CDS	rplI		50S ribosomal protein L9
SRR5750008_01266	gene	rplI		
SRR5750008_01267	CDS	eamA_1		putative amino-acid metabolite efflux pump
SRR5750008_01267	gene	eamA_1		
SRR5750008_01268	CDS			hypothetical protein
SRR5750008_01268	gene			
SRR5750008_01269	CDS	fklB	5.2.1.8	FKBP-type 22 kDa peptidyl-prolyl cis-trans isomerase
SRR5750008_01269	gene	fklB		
SRR5750008_01270	CDS	cycA		D-serine/D-alanine/glycine transporter
SRR5750008_01270	gene	cycA		
SRR5750008_01271	CDS	ytfE		Iron-sulfur cluster repair protein YtfE
SRR5750008_01271	gene	ytfE		
SRR5750008_01272	CDS	ytfF		Inner membrane protein YtfF
SRR5750008_01272	gene	ytfF		
SRR5750008_01273	CDS	qorB	1.6.5.2	Quinone oxidoreductase 2
SRR5750008_01273	gene	qorB		
SRR5750008_01274	CDS	hxlR		HTH-type transcriptional activator HxlR
SRR5750008_01274	gene	hxlR		
SRR5750008_01275	CDS	cpdB	3.1.3.6	2',3'-cyclic-nucleotide 2'-phosphodiesterase/3'-nucleotidase
SRR5750008_01275	gene	cpdB		
SRR5750008_01276	CDS	cysQ	3.1.3.7	3'(2'),5'-bisphosphate nucleotidase CysQ
SRR5750008_01276	gene	cysQ		
SRR5750008_01277	CDS			hypothetical protein
SRR5750008_01277	gene			
SRR5750008_01278	CDS			hypothetical protein
SRR5750008_01278	gene			
SRR5750008_01279	CDS	corC_2		Magnesium and cobalt efflux protein CorC
SRR5750008_01279	gene	corC_2		
SRR5750008_01280	CDS	msrA	1.8.4.11	Peptide methionine sulfoxide reductase MsrA
SRR5750008_01280	gene	msrA		
SRR5750008_01281	CDS	tamA		Translocation and assembly module TamA
SRR5750008_01281	gene	tamA		
SRR5750008_01282	CDS	tamB		Translocation and assembly module TamB
SRR5750008_01282	gene	tamB		
SRR5750008_01283	CDS	ytfP		Gamma-glutamylcyclotransferase family protein YtfP
SRR5750008_01283	gene	ytfP		
SRR5750008_01284	CDS	sauU_2		putative sulfoacetate transporter SauU
SRR5750008_01284	gene	sauU_2		
SRR5750008_01285	CDS		3.1.1.-	Deacetylase
SRR5750008_01285	gene			
SRR5750008_01286	CDS	ppa	3.6.1.1	Inorganic pyrophosphatase
SRR5750008_01286	gene	ppa		
SRR5750008_01287	CDS	fbp	3.1.3.11	Fructose-1,6-bisphosphatase class 1
SRR5750008_01287	gene	fbp		
SRR5750008_01288	CDS	mpl	6.3.2.45	UDP-N-acetylmuramate--L-alanyl-gamma-D-glutamyl-meso-2,6-diaminoheptandioate ligase
SRR5750008_01288	gene	mpl		
SRR5750008_01289	CDS			hypothetical protein
SRR5750008_01289	gene			
SRR5750008_01290	CDS	hexR_1		HTH-type transcriptional regulator HexR
SRR5750008_01290	gene	hexR_1		
SRR5750008_01291	CDS	xylE_1		D-xylose-proton symporter
SRR5750008_01291	gene	xylE_1		
SRR5750008_01292	CDS			hypothetical protein
SRR5750008_01292	gene			
SRR5750008_01293	CDS	xylE_2		D-xylose-proton symporter
SRR5750008_01293	gene	xylE_2		
SRR5750008_01294	CDS	iolB	5.3.1.30	5-deoxy-glucuronate isomerase
SRR5750008_01294	gene	iolB		
SRR5750008_01295	CDS	bauC	1.2.1.-	Putative 3-oxopropanoate dehydrogenase
SRR5750008_01295	gene	bauC		
SRR5750008_01296	CDS	adaA_2	2.1.1.-	Bifunctional transcriptional activator/DNA repair enzyme AdaA
SRR5750008_01296	gene	adaA_2		
SRR5750008_01297	CDS	iolE	4.2.1.44	Inosose dehydratase
SRR5750008_01297	gene	iolE		
SRR5750008_01298	CDS	iolG	1.1.1.18	Inositol 2-dehydrogenase
SRR5750008_01298	gene	iolG		
SRR5750008_01299	CDS			hypothetical protein
SRR5750008_01299	gene			
SRR5750008_01300	CDS	iolI	5.3.99.11	Inosose isomerase
SRR5750008_01300	gene	iolI		
SRR5750008_01301	CDS			hypothetical protein
SRR5750008_01301	gene			
SRR5750008_01302	CDS	iolC_1	2.7.1.92	5-dehydro-2-deoxygluconokinase
SRR5750008_01302	gene	iolC_1		
SRR5750008_01303	CDS	iolD	3.7.1.22	3D-(3,5/4)-trihydroxycyclohexane-1,2-dione hydrolase
SRR5750008_01303	gene	iolD		
SRR5750008_01304	CDS	iolX	1.1.1.370	scyllo-inositol 2-dehydrogenase (NAD(+))
SRR5750008_01304	gene	iolX		
SRR5750008_01305	CDS	csbX		Alpha-ketoglutarate permease
SRR5750008_01305	gene	csbX		
SRR5750008_01306	CDS			hypothetical protein
SRR5750008_01306	gene			
SRR5750008_01307	CDS			hypothetical protein
SRR5750008_01307	gene			
SRR5750008_01308	CDS			hypothetical protein
SRR5750008_01308	gene			
SRR5750008_01309	CDS	pmbA	3.4.-.-	Metalloprotease PmbA
SRR5750008_01309	gene	pmbA		
SRR5750008_01310	CDS	cybC		Soluble cytochrome b562
SRR5750008_01310	gene	cybC		
SRR5750008_01311	CDS			hypothetical protein
SRR5750008_01311	gene			
SRR5750008_01312	CDS			hypothetical protein
SRR5750008_01312	gene			
SRR5750008_01313	CDS			hypothetical protein
SRR5750008_01313	gene			
SRR5750008_01314	CDS			hypothetical protein
SRR5750008_01314	gene			
SRR5750008_01315	CDS			hypothetical protein
SRR5750008_01315	gene			
SRR5750008_01316	CDS		3.1.1.-	Deacetylase
SRR5750008_01316	gene			
SRR5750008_01317	CDS	dgaE_1	4.3.1.29	D-glucosaminate-6-phosphate ammonia lyase
SRR5750008_01317	gene	dgaE_1		
SRR5750008_01318	CDS	dgaF_1	4.1.2.14	2-dehydro-3-deoxy-phosphogluconate aldolase
SRR5750008_01318	gene	dgaF_1		
SRR5750008_01319	CDS	licR		putative licABCH operon regulator
SRR5750008_01319	gene	licR		
SRR5750008_01320	CDS	relB		Antitoxin RelB
SRR5750008_01320	gene	relB		
SRR5750008_01321	CDS	relE_1	3.1.-.-	mRNA interferase RelE
SRR5750008_01321	gene	relE_1		
SRR5750008_01322	CDS	nrdG	1.97.1.-	Anaerobic ribonucleoside-triphosphate reductase-activating protein
SRR5750008_01322	gene	nrdG		
SRR5750008_01323	CDS	nrdD	1.17.4.2	Anaerobic ribonucleoside-triphosphate reductase
SRR5750008_01323	gene	nrdD		
SRR5750008_01324	CDS	treC	3.2.1.93	Trehalose-6-phosphate hydrolase
SRR5750008_01324	gene	treC		
SRR5750008_01325	CDS	treB_1		PTS system trehalose-specific EIIBC component
SRR5750008_01325	gene	treB_1		
SRR5750008_01326	CDS	treB_2		PTS system trehalose-specific EIIBC component
SRR5750008_01326	gene	treB_2		
SRR5750008_01327	CDS	treR		HTH-type transcriptional regulator TreR
SRR5750008_01327	gene	treR		
SRR5750008_01328	CDS	mgtA	3.6.3.2	Magnesium-transporting ATPase, P-type 1
SRR5750008_01328	gene	mgtA		
SRR5750008_01329	CDS			hypothetical protein
SRR5750008_01329	gene			
SRR5750008_01330	CDS	ridA	3.5.99.10	2-iminobutanoate/2-iminopropanoate deaminase
SRR5750008_01330	gene	ridA		
SRR5750008_01331	CDS	pyrI		Aspartate carbamoyltransferase regulatory chain
SRR5750008_01331	gene	pyrI		
SRR5750008_01332	CDS	pyrB	2.1.3.2	Aspartate carbamoyltransferase catalytic subunit
SRR5750008_01332	gene	pyrB		
SRR5750008_01333	CDS			hypothetical protein
SRR5750008_01333	gene			
SRR5750008_01334	CDS	argR_1		Arginine repressor
SRR5750008_01334	gene	argR_1		
SRR5750008_01335	CDS			hypothetical protein
SRR5750008_01335	gene			
SRR5750008_01336	CDS	argF	2.1.3.3	Ornithine carbamoyltransferase
SRR5750008_01336	gene	argF		
SRR5750008_01337	CDS	arcC1	2.7.2.2	Carbamate kinase 1
SRR5750008_01337	gene	arcC1		
SRR5750008_01338	CDS	arcA_1	3.5.3.6	Arginine deiminase
SRR5750008_01338	gene	arcA_1		
SRR5750008_01339	CDS	tabA_2		Toxin-antitoxin biofilm protein TabA
SRR5750008_01339	gene	tabA_2		
SRR5750008_01340	CDS	argI	2.1.3.3	Ornithine carbamoyltransferase subunit I
SRR5750008_01340	gene	argI		
SRR5750008_01341	CDS	rraB		Regulator of ribonuclease activity B
SRR5750008_01341	gene	rraB		
SRR5750008_01342	CDS			hypothetical protein
SRR5750008_01342	gene			
SRR5750008_01343	CDS			hypothetical protein
SRR5750008_01343	gene			
SRR5750008_01344	CDS			hypothetical protein
SRR5750008_01344	gene			
SRR5750008_01345	CDS	yjgN		Inner membrane protein YjgN
SRR5750008_01345	gene	yjgN		
SRR5750008_01346	CDS	valS	6.1.1.9	Valine--tRNA ligase
SRR5750008_01346	gene	valS		
SRR5750008_01347	CDS	holC	2.7.7.7	DNA polymerase III subunit chi
SRR5750008_01347	gene	holC		
SRR5750008_01348	CDS	pepA	3.4.11.1	Cytosol aminopeptidase
SRR5750008_01348	gene	pepA		
SRR5750008_01349	CDS	lptF		Lipopolysaccharide export system permease protein LptF
SRR5750008_01349	gene	lptF		
SRR5750008_01350	CDS	lptG		Lipopolysaccharide export system permease protein LptG
SRR5750008_01350	gene	lptG		
SRR5750008_01351	CDS	gntR_1		HTH-type transcriptional regulator GntR
SRR5750008_01351	gene	gntR_1		
SRR5750008_01352	CDS	idnT		Gnt-II system L-idonate transporter
SRR5750008_01352	gene	idnT		
