locus_tag	ftype	gene	EC_number	product
SRR6317337_00688	gene	aroQ		
SRR6317337_00689	CDS	ariR		putative two-component-system connector protein AriR
SRR6317337_00689	gene	ariR		
SRR6317337_00690	CDS	bluR		HTH-type transcriptional repressor BluR
SRR6317337_00690	gene	bluR		
SRR6317337_00691	CDS			hypothetical protein
SRR6317337_00691	gene			
SRR6317337_00692	CDS	ant1	2.7.7.47	Streptomycin 3''-adenylyltransferase
SRR6317337_00692	gene	ant1		
SRR6317337_00693	CDS	zinT		Metal-binding protein ZinT
SRR6317337_00693	gene	zinT		
SRR6317337_00694	tRNA			tRNA-Arg(tct)
SRR6317337_00694	gene			
SRR6317337_00695	CDS	yhjQ		putative cysteine-rich protein YhjQ
SRR6317337_00695	gene	yhjQ		
SRR6317337_00696	CDS	ynaI_2		Low conductance mechanosensitive channel YnaI
SRR6317337_00696	gene	ynaI_2		
SRR6317337_00697	CDS	oppF_2		Oligopeptide transport ATP-binding protein OppF
SRR6317337_00697	gene	oppF_2		
SRR6317337_00698	CDS	oppD_2		Oligopeptide transport ATP-binding protein OppD
SRR6317337_00698	gene	oppD_2		
SRR6317337_00699	CDS	dppC_1		Dipeptide transport system permease protein DppC
SRR6317337_00699	gene	dppC_1		
SRR6317337_00700	CDS	dppB_1		Dipeptide transport system permease protein DppB
SRR6317337_00700	gene	dppB_1		
SRR6317337_00701	CDS	appA_1		Oligopeptide-binding protein AppA
SRR6317337_00701	gene	appA_1		
SRR6317337_00702	CDS			hypothetical protein
SRR6317337_00702	gene			
SRR6317337_00703	CDS	yodB		Cytochrome b561 
SRR6317337_00703	gene	yodB		
SRR6317337_00704	CDS			hypothetical protein
SRR6317337_00704	gene			
SRR6317337_00705	CDS	ibpA_1		Small heat shock protein IbpA
SRR6317337_00705	gene	ibpA_1		
SRR6317337_00706	CDS			hypothetical protein
SRR6317337_00706	gene			
SRR6317337_00707	CDS			hypothetical protein
SRR6317337_00707	gene			
SRR6317337_00708	tRNA			tRNA-Arg(cct)
SRR6317337_00708	gene			
SRR6317337_00709	CDS	ail_1		Attachment invasion locus protein
SRR6317337_00709	gene	ail_1		
SRR6317337_00710	CDS			hypothetical protein
SRR6317337_00710	gene			
SRR6317337_00711	CDS		3.2.1.39	Glucan endo-1,3-beta-glucosidase
SRR6317337_00711	gene			
SRR6317337_00712	CDS	dinI_1		DNA damage-inducible protein I
SRR6317337_00712	gene	dinI_1		
SRR6317337_00713	CDS			hypothetical protein
SRR6317337_00713	gene			
SRR6317337_00714	CDS			hypothetical protein
SRR6317337_00714	gene			
SRR6317337_00715	CDS			hypothetical protein
SRR6317337_00715	gene			
SRR6317337_00716	CDS		2.1.3.1	Methylmalonyl-CoA carboxyltransferase 5S subunit
SRR6317337_00716	gene			
SRR6317337_00717	CDS	oadG_1	4.1.1.3	Oxaloacetate decarboxylase gamma chain
SRR6317337_00717	gene	oadG_1		
SRR6317337_00718	CDS	sdcS_1		Sodium-dependent dicarboxylate transporter SdcS
SRR6317337_00718	gene	sdcS_1		
SRR6317337_00719	CDS	yjiE_1		HTH-type transcriptional regulator YjiE
SRR6317337_00719	gene	yjiE_1		
SRR6317337_00720	CDS	cynR_1		HTH-type transcriptional regulator CynR
SRR6317337_00720	gene	cynR_1		
SRR6317337_00721	CDS	ttdA_1	4.2.1.32	L(+)-tartrate dehydratase subunit alpha
SRR6317337_00721	gene	ttdA_1		
SRR6317337_00722	CDS	fumB_1	4.2.1.2	Fumarate hydratase class I, anaerobic
SRR6317337_00722	gene	fumB_1		
SRR6317337_00723	CDS	aroG	2.5.1.54	Phospho-2-dehydro-3-deoxyheptonate aldolase, Phe-sensitive
SRR6317337_00723	gene	aroG		
SRR6317337_00724	CDS			hypothetical protein
SRR6317337_00724	gene			
SRR6317337_00725	CDS	zitB		Zinc transporter ZitB
SRR6317337_00725	gene	zitB		
SRR6317337_00726	CDS	pnuC		Nicotinamide riboside transporter PnuC
SRR6317337_00726	gene	pnuC		
SRR6317337_00727	CDS	nadA	2.5.1.72	Quinolinate synthase A
SRR6317337_00727	gene	nadA		
SRR6317337_00728	tRNA			tRNA-Lys(ttt)
SRR6317337_00728	gene			
SRR6317337_00729	tRNA			tRNA-Lys(ttt)
SRR6317337_00729	gene			
SRR6317337_00730	tRNA			tRNA-Lys(ttt)
SRR6317337_00730	gene			
SRR6317337_00731	tRNA			tRNA-Val(tac)
SRR6317337_00731	gene			
SRR6317337_00732	tRNA			tRNA-Lys(ttt)
SRR6317337_00732	gene			
SRR6317337_00733	CDS	cpoB		Cell division coordinator CpoB
SRR6317337_00733	gene	cpoB		
SRR6317337_00734	CDS	pal		Peptidoglycan-associated lipoprotein
SRR6317337_00734	gene	pal		
SRR6317337_00735	CDS	dpp5	3.4.14.-	Dipeptidyl-peptidase 5
SRR6317337_00735	gene	dpp5		
SRR6317337_00736	CDS			hypothetical protein
SRR6317337_00736	gene			
SRR6317337_00737	CDS	exbD_1		Biopolymer transport protein ExbD
SRR6317337_00737	gene	exbD_1		
SRR6317337_00738	CDS	exbB_1		Biopolymer transport protein ExbB
SRR6317337_00738	gene	exbB_1		
SRR6317337_00739	CDS	ybgC	3.1.2.-	Acyl-CoA thioester hydrolase YbgC
SRR6317337_00739	gene	ybgC		
SRR6317337_00740	CDS			hypothetical protein
SRR6317337_00740	gene			
SRR6317337_00741	CDS	cydX	1.10.3.14	Cytochrome bd-I ubiquinol oxidase subunit X
SRR6317337_00741	gene	cydX		
SRR6317337_00742	CDS	cydB	1.10.3.14	Cytochrome bd-I ubiquinol oxidase subunit 2
SRR6317337_00742	gene	cydB		
SRR6317337_00743	CDS	cydA	1.10.3.14	Cytochrome bd-I ubiquinol oxidase subunit 1
SRR6317337_00743	gene	cydA		
SRR6317337_00744	CDS			hypothetical protein
SRR6317337_00744	gene			
SRR6317337_00745	CDS	sucD_1	6.2.1.5	Succinate--CoA ligase [ADP-forming] subunit alpha
SRR6317337_00745	gene	sucD_1		
SRR6317337_00746	CDS	sucC	6.2.1.5	Succinate--CoA ligase [ADP-forming] subunit beta
SRR6317337_00746	gene	sucC		
SRR6317337_00747	CDS	sucB	2.3.1.61	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex
SRR6317337_00747	gene	sucB		
SRR6317337_00748	CDS	sucA	1.2.4.2	2-oxoglutarate dehydrogenase E1 component
SRR6317337_00748	gene	sucA		
SRR6317337_00749	CDS	sdhB	1.3.5.1	Succinate dehydrogenase iron-sulfur subunit
SRR6317337_00749	gene	sdhB		
SRR6317337_00750	CDS	sdhA	1.3.5.1	Succinate dehydrogenase flavoprotein subunit
SRR6317337_00750	gene	sdhA		
SRR6317337_00751	CDS	sdhD		Succinate dehydrogenase hydrophobic membrane anchor subunit
SRR6317337_00751	gene	sdhD		
SRR6317337_00752	CDS	sdhC		Succinate dehydrogenase cytochrome b556 subunit
SRR6317337_00752	gene	sdhC		
SRR6317337_00753	CDS			hypothetical protein
SRR6317337_00753	gene			
SRR6317337_00754	CDS	gltA	2.3.3.16	Citrate synthase
SRR6317337_00754	gene	gltA		
SRR6317337_00755	CDS			hypothetical protein
SRR6317337_00755	gene			
SRR6317337_00756	CDS	nei	3.2.2.-	Endonuclease 8
SRR6317337_00756	gene	nei		
SRR6317337_00757	CDS			hypothetical protein
SRR6317337_00757	gene			
SRR6317337_00758	CDS			hypothetical protein
SRR6317337_00758	gene			
SRR6317337_00759	CDS			hypothetical protein
SRR6317337_00759	gene			
SRR6317337_00760	CDS	glfT2	2.4.1.288	Galactofuranosyltransferase GlfT2
SRR6317337_00760	gene	glfT2		
SRR6317337_00761	CDS	tagH	3.6.3.40	Teichoic acids export ATP-binding protein TagH
SRR6317337_00761	gene	tagH		
SRR6317337_00762	CDS			hypothetical protein
SRR6317337_00762	gene			
SRR6317337_00763	CDS	pglA	2.4.1.290	N,N'-diacetylbacillosaminyl-diphospho-undecaprenol alpha-1,3-N-acetylgalactosaminyltransferase
SRR6317337_00763	gene	pglA		
SRR6317337_00764	CDS			hypothetical protein
SRR6317337_00764	gene			
SRR6317337_00765	CDS	rfbD_1	5.4.99.9	UDP-galactopyranose mutase
SRR6317337_00765	gene	rfbD_1		
SRR6317337_00766	CDS			hypothetical protein
SRR6317337_00766	gene			
SRR6317337_00767	CDS			hypothetical protein
SRR6317337_00767	gene			
SRR6317337_00768	CDS	xerD_1		Tyrosine recombinase XerD
SRR6317337_00768	gene	xerD_1		
SRR6317337_00769	CDS			hypothetical protein
SRR6317337_00769	gene			
SRR6317337_00770	CDS	kipA		KipI antagonist
SRR6317337_00770	gene	kipA		
SRR6317337_00771	CDS	kipI		Kinase A inhibitor
SRR6317337_00771	gene	kipI		
SRR6317337_00772	CDS	ybgI		GTP cyclohydrolase 1 type 2 
SRR6317337_00772	gene	ybgI		
SRR6317337_00773	CDS	dtpD		Dipeptide permease D
SRR6317337_00773	gene	dtpD		
SRR6317337_00774	CDS	phrB	4.1.99.3	Deoxyribodipyrimidine photo-lyase
SRR6317337_00774	gene	phrB		
SRR6317337_00775	CDS			hypothetical protein
SRR6317337_00775	gene			
SRR6317337_00776	CDS	kdpA		Potassium-transporting ATPase potassium-binding subunit
SRR6317337_00776	gene	kdpA		
SRR6317337_00777	CDS	kdpB	3.6.3.12	Potassium-transporting ATPase ATP-binding subunit
SRR6317337_00777	gene	kdpB		
SRR6317337_00778	CDS	kdpC		Potassium-transporting ATPase KdpC subunit
SRR6317337_00778	gene	kdpC		
SRR6317337_00779	CDS	kdpD	2.7.13.3	Sensor protein KdpD
SRR6317337_00779	gene	kdpD		
SRR6317337_00780	CDS	kdpE		KDP operon transcriptional regulatory protein KdpE
SRR6317337_00780	gene	kdpE		
SRR6317337_00781	CDS			hypothetical protein
SRR6317337_00781	gene			
SRR6317337_00782	CDS	speF	4.1.1.17	Inducible ornithine decarboxylase
SRR6317337_00782	gene	speF		
SRR6317337_00783	CDS	potE		Putrescine transporter PotE
SRR6317337_00783	gene	potE		
SRR6317337_00784	CDS			hypothetical protein
SRR6317337_00784	gene			
SRR6317337_00785	CDS	pgm	5.4.2.2	Phosphoglucomutase
SRR6317337_00785	gene	pgm		
SRR6317337_00786	CDS	seqA		Negative modulator of initiation of replication
SRR6317337_00786	gene	seqA		
SRR6317337_00787	CDS	ybfF	3.1.-.-	Esterase YbfF
SRR6317337_00787	gene	ybfF		
SRR6317337_00788	CDS			hypothetical protein
SRR6317337_00788	gene			
SRR6317337_00789	CDS	fldA		Flavodoxin 1
SRR6317337_00789	gene	fldA		
SRR6317337_00790	CDS	fur		Ferric uptake regulation protein
SRR6317337_00790	gene	fur		
SRR6317337_00791	CDS	catM		HTH-type transcriptional regulator CatM
SRR6317337_00791	gene	catM		
SRR6317337_00792	CDS	ifcA	1.3.5.4	Fumarate reductase flavoprotein subunit
SRR6317337_00792	gene	ifcA		
SRR6317337_00793	CDS			hypothetical protein
SRR6317337_00793	gene			
SRR6317337_00794	CDS	proP_1		Proline/betaine transporter
SRR6317337_00794	gene	proP_1		
SRR6317337_00795	CDS	chiQ		putative lipoprotein ChiQ
SRR6317337_00795	gene	chiQ		
SRR6317337_00796	CDS	chiP		Chitoporin
SRR6317337_00796	gene	chiP		
SRR6317337_00797	CDS	glnS	6.1.1.18	Glutamine--tRNA ligase
SRR6317337_00797	gene	glnS		
SRR6317337_00798	CDS	nagE		PTS system N-acetylglucosamine-specific EIICBA component
SRR6317337_00798	gene	nagE		
SRR6317337_00799	CDS	nagB	3.5.99.6	Glucosamine-6-phosphate deaminase
SRR6317337_00799	gene	nagB		
SRR6317337_00800	CDS	nagA	3.5.1.25	N-acetylglucosamine-6-phosphate deacetylase
SRR6317337_00800	gene	nagA		
SRR6317337_00801	CDS	nagC_2		N-acetylglucosamine repressor
SRR6317337_00801	gene	nagC_2		
SRR6317337_00802	CDS	nagD	3.1.3.5	Ribonucleotide monophosphatase NagD
SRR6317337_00802	gene	nagD		
SRR6317337_00803	CDS	asnB	6.3.5.4	Asparagine synthetase B [glutamine-hydrolyzing]
SRR6317337_00803	gene	asnB		
SRR6317337_00804	tRNA			tRNA-Met(cat)
SRR6317337_00804	gene			
SRR6317337_00805	tRNA			tRNA-Leu(tag)
SRR6317337_00805	gene			
SRR6317337_00806	tRNA			tRNA-Gln(ttg)
SRR6317337_00806	gene			
SRR6317337_00807	tRNA			tRNA-Gln(ttg)
SRR6317337_00807	gene			
SRR6317337_00808	tRNA			tRNA-Met(cat)
SRR6317337_00808	gene			
SRR6317337_00809	tRNA			tRNA-Gln(ctg)
SRR6317337_00809	gene			
SRR6317337_00810	tRNA			tRNA-Gln(ctg)
SRR6317337_00810	gene			
SRR6317337_00811	CDS			hypothetical protein
SRR6317337_00811	gene			
SRR6317337_00812	CDS	ubiF	1.14.13.-	2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase
SRR6317337_00812	gene	ubiF		
SRR6317337_00813	CDS	miaB	2.8.4.3	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
SRR6317337_00813	gene	miaB		
SRR6317337_00814	CDS			PhoH-like protein
SRR6317337_00814	gene			
SRR6317337_00815	CDS	ybeY	3.1.-.-	Endoribonuclease YbeY
SRR6317337_00815	gene	ybeY		
SRR6317337_00816	CDS	corC_2		Magnesium and cobalt efflux protein CorC
SRR6317337_00816	gene	corC_2		
SRR6317337_00817	CDS	lnt	2.3.1.-	Apolipoprotein N-acyltransferase
SRR6317337_00817	gene	lnt		
SRR6317337_00818	CDS	gltI		Glutamate/aspartate import solute-binding protein
SRR6317337_00818	gene	gltI		
SRR6317337_00819	CDS	glnM		putative glutamine ABC transporter permease protein GlnM
SRR6317337_00819	gene	glnM		
SRR6317337_00820	CDS	gltK		Glutamate/aspartate import permease protein GltK
SRR6317337_00820	gene	gltK		
SRR6317337_00821	CDS	glnQ_2		Glutamine transport ATP-binding protein GlnQ
SRR6317337_00821	gene	glnQ_2		
SRR6317337_00822	CDS	rihA	3.2.-.-	Pyrimidine-specific ribonucleoside hydrolase RihA
SRR6317337_00822	gene	rihA		
SRR6317337_00823	CDS			hypothetical protein
SRR6317337_00823	gene			
SRR6317337_00824	CDS	hscC		Chaperone protein HscC
SRR6317337_00824	gene	hscC		
SRR6317337_00825	CDS			hypothetical protein
SRR6317337_00825	gene			
SRR6317337_00826	CDS			hypothetical protein
SRR6317337_00826	gene			
SRR6317337_00827	CDS			hypothetical protein
SRR6317337_00827	gene			
SRR6317337_00828	CDS			hypothetical protein
SRR6317337_00828	gene			
SRR6317337_00829	CDS	esiB_2		Secretory immunoglobulin A-binding protein EsiB
SRR6317337_00829	gene	esiB_2		
SRR6317337_00830	CDS			hypothetical protein
SRR6317337_00830	gene			
SRR6317337_00831	CDS		1.14.13.48	Limonene hydroxylase
SRR6317337_00831	gene			
SRR6317337_00832	CDS	kdgT_1		2-keto-3-deoxygluconate permease
SRR6317337_00832	gene	kdgT_1		
SRR6317337_00833	CDS	suyB	4.4.1.24	(2R)-sulfolactate sulfo-lyase subunit beta
SRR6317337_00833	gene	suyB		
SRR6317337_00834	CDS	uxaA	4.2.1.7	Altronate dehydratase
SRR6317337_00834	gene	uxaA		
SRR6317337_00835	CDS	leuS	6.1.1.4	Leucine--tRNA ligase
SRR6317337_00835	gene	leuS		
SRR6317337_00836	CDS	lptE		LPS-assembly lipoprotein LptE
SRR6317337_00836	gene	lptE		
SRR6317337_00837	CDS	holA	2.7.7.7	DNA polymerase III subunit delta
SRR6317337_00837	gene	holA		
SRR6317337_00838	CDS	nadD	2.7.7.18	Nicotinate-nucleotide adenylyltransferase
SRR6317337_00838	gene	nadD		
SRR6317337_00839	CDS	cobD_1	4.1.1.81	Threonine-phosphate decarboxylase
SRR6317337_00839	gene	cobD_1		
SRR6317337_00840	CDS	cobC	3.1.3.73	Adenosylcobalamin/alpha-ribazole phosphatase
SRR6317337_00840	gene	cobC		
SRR6317337_00841	CDS	rsfS		Ribosomal silencing factor RsfS
SRR6317337_00841	gene	rsfS		
SRR6317337_00842	CDS	rlmH	2.1.1.177	Ribosomal RNA large subunit methyltransferase H
SRR6317337_00842	gene	rlmH		
SRR6317337_00843	CDS	mrdA_2	3.4.16.4	Peptidoglycan D,D-transpeptidase MrdA
SRR6317337_00843	gene	mrdA_2		
SRR6317337_00844	CDS	mrdB	2.4.1.129	Peptidoglycan glycosyltransferase MrdB
SRR6317337_00844	gene	mrdB		
SRR6317337_00845	CDS	rlpA	4.2.2.-	Endolytic peptidoglycan transglycosylase RlpA
SRR6317337_00845	gene	rlpA		
SRR6317337_00846	CDS	dacA	3.4.16.4	D-alanyl-D-alanine carboxypeptidase DacA
SRR6317337_00846	gene	dacA		
SRR6317337_00847	CDS			hypothetical protein
SRR6317337_00847	gene			
SRR6317337_00848	CDS	lipB	2.3.1.181	Octanoyltransferase
SRR6317337_00848	gene	lipB		
SRR6317337_00849	CDS	ybdO_1		putative HTH-type transcriptional regulator YbdO
SRR6317337_00849	gene	ybdO_1		
SRR6317337_00850	CDS	lipA	2.8.1.8	Lipoyl synthase
SRR6317337_00850	gene	lipA		
SRR6317337_00851	CDS	tatE		Sec-independent protein translocase protein TatE
SRR6317337_00851	gene	tatE		
SRR6317337_00852	CDS		3.5.-.-	Hydrolase
SRR6317337_00852	gene			
SRR6317337_00853	CDS	crcB		Putative fluoride ion transporter CrcB
SRR6317337_00853	gene	crcB		
SRR6317337_00854	CDS	cspE		Cold shock-like protein CspE
SRR6317337_00854	gene	cspE		
SRR6317337_00855	CDS	pagP	2.3.1.251	Lipid A palmitoyltransferase PagP
SRR6317337_00855	gene	pagP		
SRR6317337_00856	CDS	dcuD		Putative cryptic C4-dicarboxylate transporter DcuD
SRR6317337_00856	gene	dcuD		
SRR6317337_00857	CDS	dpiA		Transcriptional regulatory protein DpiA
SRR6317337_00857	gene	dpiA		
SRR6317337_00858	CDS	dpiB	2.7.13.3	Sensor histidine kinase DpiB
SRR6317337_00858	gene	dpiB		
SRR6317337_00859	CDS	citC_1	6.2.1.22	[Citrate [pro-3S]-lyase] ligase
SRR6317337_00859	gene	citC_1		
SRR6317337_00860	CDS	citD_1		Citrate lyase acyl carrier protein
SRR6317337_00860	gene	citD_1		
SRR6317337_00861	CDS	citE_1	4.1.3.6	Citrate lyase subunit beta
SRR6317337_00861	gene	citE_1		
SRR6317337_00862	CDS	citF_1	4.1.3.6	Citrate lyase alpha chain
SRR6317337_00862	gene	citF_1		
SRR6317337_00863	CDS	citX_1	2.7.7.61	Apo-citrate lyase phosphoribosyl-dephospho-CoA transferase
SRR6317337_00863	gene	citX_1		
SRR6317337_00864	CDS	citG_1	2.4.2.52	2-(5''-triphosphoribosyl)-3'-dephosphocoenzyme-A synthase
SRR6317337_00864	gene	citG_1		
SRR6317337_00865	CDS	citT		Citrate carrier
SRR6317337_00865	gene	citT		
SRR6317337_00866	CDS	rna	3.1.27.6	Ribonuclease I
SRR6317337_00866	gene	rna		
SRR6317337_00867	CDS	rnk		Regulator of nucleoside diphosphate kinase
SRR6317337_00867	gene	rnk		
SRR6317337_00868	CDS		1.1.1.1	putative zinc-binding alcohol dehydrogenase
SRR6317337_00868	gene			
SRR6317337_00869	CDS	uspG		Universal stress protein UP12
SRR6317337_00869	gene	uspG		
SRR6317337_00870	CDS			hypothetical protein
SRR6317337_00870	gene			
SRR6317337_00871	CDS	dmsB_2		Anaerobic dimethyl sulfoxide reductase chain B
SRR6317337_00871	gene	dmsB_2		
SRR6317337_00872	CDS	ynfE_2	1.8.99.-	Putative dimethyl sulfoxide reductase chain YnfE
SRR6317337_00872	gene	ynfE_2		
SRR6317337_00873	CDS	dmsD_2		Tat proofreading chaperone DmsD
SRR6317337_00873	gene	dmsD_2		
SRR6317337_00874	CDS	ahpF	1.8.1.-	Alkyl hydroperoxide reductase subunit F
SRR6317337_00874	gene	ahpF		
SRR6317337_00875	CDS	ahpC	1.11.1.15	Alkyl hydroperoxide reductase subunit C
SRR6317337_00875	gene	ahpC		
SRR6317337_00876	CDS	dsbG		Thiol:disulfide interchange protein DsbG
SRR6317337_00876	gene	dsbG		
SRR6317337_00877	CDS	ybdO_2		putative HTH-type transcriptional regulator YbdO
SRR6317337_00877	gene	ybdO_2		
SRR6317337_00878	CDS	cysH_1	1.8.4.8	Phosphoadenosine phosphosulfate reductase
SRR6317337_00878	gene	cysH_1		
SRR6317337_00879	CDS	noc		Nucleoid occlusion protein
SRR6317337_00879	gene	noc		
SRR6317337_00880	CDS	ybdL	2.6.1.88	Methionine aminotransferase
SRR6317337_00880	gene	ybdL		
SRR6317337_00881	CDS	ybdH	1.1.-.-	putative oxidoreductase YbdH
SRR6317337_00881	gene	ybdH		
SRR6317337_00882	CDS			hypothetical protein
SRR6317337_00882	gene			
SRR6317337_00883	CDS	cstA		Carbon starvation protein A
SRR6317337_00883	gene	cstA		
SRR6317337_00884	CDS	entH	3.1.2.-	Proofreading thioesterase EntH
SRR6317337_00884	gene	entH		
SRR6317337_00885	CDS	entA	1.3.1.28	2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase
SRR6317337_00885	gene	entA		
SRR6317337_00886	CDS	entB	6.3.2.14	Enterobactin synthase component B
SRR6317337_00886	gene	entB		
SRR6317337_00887	CDS	entE	6.3.2.14	Enterobactin synthase component E
SRR6317337_00887	gene	entE		
SRR6317337_00888	CDS	entC	5.4.4.2	Isochorismate synthase EntC
SRR6317337_00888	gene	entC		
SRR6317337_00889	CDS	fepB		Ferrienterobactin-binding periplasmic protein
SRR6317337_00889	gene	fepB		
SRR6317337_00890	CDS	entS		Enterobactin exporter EntS
SRR6317337_00890	gene	entS		
SRR6317337_00891	CDS	fepD		Ferric enterobactin transport system permease protein FepD
SRR6317337_00891	gene	fepD		
SRR6317337_00892	CDS	fepG		Ferric enterobactin transport system permease protein FepG
SRR6317337_00892	gene	fepG		
SRR6317337_00893	CDS	fepC		Ferric enterobactin transport ATP-binding protein FepC
SRR6317337_00893	gene	fepC		
SRR6317337_00894	CDS	fepE		Ferric enterobactin transport protein FepE
SRR6317337_00894	gene	fepE		
SRR6317337_00895	CDS	entF	2.7.7.-	Enterobactin synthase component F
SRR6317337_00895	gene	entF		
SRR6317337_00896	CDS	ybdZ		Enterobactin biosynthesis protein YbdZ
SRR6317337_00896	gene	ybdZ		
SRR6317337_00897	CDS	fes_1		Enterochelin esterase
SRR6317337_00897	gene	fes_1		
SRR6317337_00898	CDS	fepA		Ferrienterobactin receptor
SRR6317337_00898	gene	fepA		
SRR6317337_00899	CDS	entD	2.7.8.-	Enterobactin synthase component D
SRR6317337_00899	gene	entD		
SRR6317337_00900	CDS	ybdK	6.3.2.2	Putative glutamate--cysteine ligase 2
SRR6317337_00900	gene	ybdK		
SRR6317337_00901	CDS			hypothetical protein
SRR6317337_00901	gene			
SRR6317337_00902	CDS	marA_2		Multiple antibiotic resistance protein MarA
SRR6317337_00902	gene	marA_2		
SRR6317337_00903	CDS	bm3R1		HTH-type transcriptional repressor Bm3R1
SRR6317337_00903	gene	bm3R1		
SRR6317337_00904	CDS			hypothetical protein
SRR6317337_00904	gene			
SRR6317337_00905	CDS	nfsB	1.-.-.-	Oxygen-insensitive NAD(P)H nitroreductase
SRR6317337_00905	gene	nfsB		
SRR6317337_00906	CDS	sorF	2.7.1.206	PTS system sorbose-specific EIIA component
SRR6317337_00906	gene	sorF		
SRR6317337_00907	CDS	sorB_1	2.7.1.206	PTS system sorbose-specific EIIB component
SRR6317337_00907	gene	sorB_1		
SRR6317337_00908	CDS	sorC		PTS system sorbose-specific EIIC component
SRR6317337_00908	gene	sorC		
SRR6317337_00909	CDS	manZ_2		PTS system mannose-specific EIID component
SRR6317337_00909	gene	manZ_2		
SRR6317337_00910	CDS	glmS_1	2.6.1.16	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
SRR6317337_00910	gene	glmS_1		
SRR6317337_00911	CDS	frlB_1	3.5.-.-	Fructosamine deglycase FrlB
SRR6317337_00911	gene	frlB_1		
SRR6317337_00912	CDS	dgaR_1		Transcriptional regulatory protein DagR
SRR6317337_00912	gene	dgaR_1		
SRR6317337_00913	CDS	lip-1_1	3.1.1.3	Lipase 1
SRR6317337_00913	gene	lip-1_1		
SRR6317337_00914	CDS	ybdG		Miniconductance mechanosensitive channel YbdG
SRR6317337_00914	gene	ybdG		
SRR6317337_00915	CDS	pheP		Phenylalanine-specific permease
SRR6317337_00915	gene	pheP		
SRR6317337_00916	CDS			hypothetical protein
SRR6317337_00916	gene			
SRR6317337_00917	CDS	rclC		Inner membrane protein RclC
SRR6317337_00917	gene	rclC		
SRR6317337_00918	CDS			hypothetical protein
SRR6317337_00918	gene			
SRR6317337_00919	CDS	rclA		putative pyridine nucleotide-disulfide oxidoreductase RclA
SRR6317337_00919	gene	rclA		
SRR6317337_00920	CDS	rclR_1		RCS-specific HTH-type transcriptional activator RclR
SRR6317337_00920	gene	rclR_1		
SRR6317337_00921	CDS	cusS	2.7.13.3	Sensor kinase CusS
SRR6317337_00921	gene	cusS		
SRR6317337_00922	CDS	yfdG		Prophage bactoprenol-linked glucose translocase 
SRR6317337_00922	gene	yfdG		
SRR6317337_00923	CDS	yfdH_1	2.4.1.-	Prophage bactoprenol glucosyl transferase 
SRR6317337_00923	gene	yfdH_1		
SRR6317337_00924	CDS			hypothetical protein
SRR6317337_00924	gene			
SRR6317337_00925	CDS			hypothetical protein
SRR6317337_00925	gene			
SRR6317337_00926	CDS			hypothetical protein
SRR6317337_00926	gene			
SRR6317337_00927	CDS			hypothetical protein
SRR6317337_00927	gene			
SRR6317337_00928	tRNA			tRNA-Arg(tct)
SRR6317337_00928	gene			
SRR6317337_00929	CDS			hypothetical protein
SRR6317337_00929	gene			
SRR6317337_00930	CDS			hypothetical protein
SRR6317337_00930	gene			
SRR6317337_00931	CDS			hypothetical protein
SRR6317337_00931	gene			
SRR6317337_00932	CDS	bvgA		Virulence factors putative positive transcription regulator BvgA
SRR6317337_00932	gene	bvgA		
SRR6317337_00933	CDS	sfmF		putative fimbrial-like protein SfmF
SRR6317337_00933	gene	sfmF		
SRR6317337_00934	CDS	sfmH_1		putative fimbrial-like protein SfmH
SRR6317337_00934	gene	sfmH_1		
SRR6317337_00935	CDS	sfmD		Outer membrane usher protein SfmD
SRR6317337_00935	gene	sfmD		
SRR6317337_00936	CDS	sfmC_1		putative fimbrial chaperone SfmC
SRR6317337_00936	gene	sfmC_1		
SRR6317337_00937	CDS	fimA_1		Type-1 fimbrial protein, A chain
SRR6317337_00937	gene	fimA_1		
SRR6317337_00938	CDS	fimA_2		Type-1 fimbrial protein, A chain
SRR6317337_00938	gene	fimA_2		
SRR6317337_00939	CDS	folD		Bifunctional protein FolD protein
SRR6317337_00939	gene	folD		
SRR6317337_00940	CDS			hypothetical protein
SRR6317337_00940	gene			
SRR6317337_00941	CDS	ybcI		Inner membrane protein YbcI
SRR6317337_00941	gene	ybcI		
SRR6317337_00942	CDS			hypothetical protein
SRR6317337_00942	gene			
SRR6317337_00943	CDS			hypothetical protein
SRR6317337_00943	gene			
SRR6317337_00944	CDS	cysS	6.1.1.16	Cysteine--tRNA ligase
SRR6317337_00944	gene	cysS		
SRR6317337_00945	CDS	ppiB	5.2.1.8	Peptidyl-prolyl cis-trans isomerase B
SRR6317337_00945	gene	ppiB		
SRR6317337_00946	CDS	lpxH	3.6.1.54	UDP-2,3-diacylglucosamine hydrolase
SRR6317337_00946	gene	lpxH		
SRR6317337_00947	CDS	purE	5.4.99.18	N5-carboxyaminoimidazole ribonucleotide mutase
SRR6317337_00947	gene	purE		
SRR6317337_00948	CDS	purK	6.3.4.18	N5-carboxyaminoimidazole ribonucleotide synthase
SRR6317337_00948	gene	purK		
SRR6317337_00949	CDS	arcC2	2.7.2.2	Carbamate kinase 2
