locus_tag	ftype	gene	EC_number	product
SRR6317347_00855	gene	pagP		
SRR6317347_00856	CDS	dcuD		Putative cryptic C4-dicarboxylate transporter DcuD
SRR6317347_00856	gene	dcuD		
SRR6317347_00857	CDS	dpiA		Transcriptional regulatory protein DpiA
SRR6317347_00857	gene	dpiA		
SRR6317347_00858	CDS	dpiB	2.7.13.3	Sensor histidine kinase DpiB
SRR6317347_00858	gene	dpiB		
SRR6317347_00859	CDS	citC_1	6.2.1.22	[Citrate [pro-3S]-lyase] ligase
SRR6317347_00859	gene	citC_1		
SRR6317347_00860	CDS	citD_1		Citrate lyase acyl carrier protein
SRR6317347_00860	gene	citD_1		
SRR6317347_00861	CDS	citE_1	4.1.3.6	Citrate lyase subunit beta
SRR6317347_00861	gene	citE_1		
SRR6317347_00862	CDS	citF_1	4.1.3.6	Citrate lyase alpha chain
SRR6317347_00862	gene	citF_1		
SRR6317347_00863	CDS	citX_1	2.7.7.61	Apo-citrate lyase phosphoribosyl-dephospho-CoA transferase
SRR6317347_00863	gene	citX_1		
SRR6317347_00864	CDS	citG_1	2.4.2.52	2-(5''-triphosphoribosyl)-3'-dephosphocoenzyme-A synthase
SRR6317347_00864	gene	citG_1		
SRR6317347_00865	CDS	citT		Citrate carrier
SRR6317347_00865	gene	citT		
SRR6317347_00866	CDS	rna	3.1.27.6	Ribonuclease I
SRR6317347_00866	gene	rna		
SRR6317347_00867	CDS	rnk		Regulator of nucleoside diphosphate kinase
SRR6317347_00867	gene	rnk		
SRR6317347_00868	CDS		1.1.1.1	putative zinc-binding alcohol dehydrogenase
SRR6317347_00868	gene			
SRR6317347_00869	CDS	uspG		Universal stress protein UP12
SRR6317347_00869	gene	uspG		
SRR6317347_00870	CDS			hypothetical protein
SRR6317347_00870	gene			
SRR6317347_00871	CDS	dmsB_2		Anaerobic dimethyl sulfoxide reductase chain B
SRR6317347_00871	gene	dmsB_2		
SRR6317347_00872	CDS	ynfE_2	1.8.99.-	Putative dimethyl sulfoxide reductase chain YnfE
SRR6317347_00872	gene	ynfE_2		
SRR6317347_00873	CDS	dmsD_2		Tat proofreading chaperone DmsD
SRR6317347_00873	gene	dmsD_2		
SRR6317347_00874	CDS	ahpF	1.8.1.-	Alkyl hydroperoxide reductase subunit F
SRR6317347_00874	gene	ahpF		
SRR6317347_00875	CDS	ahpC	1.11.1.15	Alkyl hydroperoxide reductase subunit C
SRR6317347_00875	gene	ahpC		
SRR6317347_00876	CDS	dsbG		Thiol:disulfide interchange protein DsbG
SRR6317347_00876	gene	dsbG		
SRR6317347_00877	CDS	ybdO_2		putative HTH-type transcriptional regulator YbdO
SRR6317347_00877	gene	ybdO_2		
SRR6317347_00878	CDS	cysH_1	1.8.4.8	Phosphoadenosine phosphosulfate reductase
SRR6317347_00878	gene	cysH_1		
SRR6317347_00879	CDS	noc		Nucleoid occlusion protein
SRR6317347_00879	gene	noc		
SRR6317347_00880	CDS	ybdL	2.6.1.88	Methionine aminotransferase
SRR6317347_00880	gene	ybdL		
SRR6317347_00881	CDS	ybdH	1.1.-.-	putative oxidoreductase YbdH
SRR6317347_00881	gene	ybdH		
SRR6317347_00882	CDS			hypothetical protein
SRR6317347_00882	gene			
SRR6317347_00883	CDS	cstA		Carbon starvation protein A
SRR6317347_00883	gene	cstA		
SRR6317347_00884	CDS	entH	3.1.2.-	Proofreading thioesterase EntH
SRR6317347_00884	gene	entH		
SRR6317347_00885	CDS	entA	1.3.1.28	2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase
SRR6317347_00885	gene	entA		
SRR6317347_00886	CDS	entB	6.3.2.14	Enterobactin synthase component B
SRR6317347_00886	gene	entB		
SRR6317347_00887	CDS	entE	6.3.2.14	Enterobactin synthase component E
SRR6317347_00887	gene	entE		
SRR6317347_00888	CDS	entC	5.4.4.2	Isochorismate synthase EntC
SRR6317347_00888	gene	entC		
SRR6317347_00889	CDS	fepB		Ferrienterobactin-binding periplasmic protein
SRR6317347_00889	gene	fepB		
SRR6317347_00890	CDS	entS		Enterobactin exporter EntS
SRR6317347_00890	gene	entS		
SRR6317347_00891	CDS	fepD		Ferric enterobactin transport system permease protein FepD
SRR6317347_00891	gene	fepD		
SRR6317347_00892	CDS	fepG		Ferric enterobactin transport system permease protein FepG
SRR6317347_00892	gene	fepG		
SRR6317347_00893	CDS	fepC		Ferric enterobactin transport ATP-binding protein FepC
SRR6317347_00893	gene	fepC		
SRR6317347_00894	CDS	fepE		Ferric enterobactin transport protein FepE
SRR6317347_00894	gene	fepE		
SRR6317347_00895	CDS	entF	2.7.7.-	Enterobactin synthase component F
SRR6317347_00895	gene	entF		
SRR6317347_00896	CDS	ybdZ		Enterobactin biosynthesis protein YbdZ
SRR6317347_00896	gene	ybdZ		
SRR6317347_00897	CDS	fes_1		Enterochelin esterase
SRR6317347_00897	gene	fes_1		
SRR6317347_00898	CDS	fepA		Ferrienterobactin receptor
SRR6317347_00898	gene	fepA		
SRR6317347_00899	CDS	entD	2.7.8.-	Enterobactin synthase component D
SRR6317347_00899	gene	entD		
SRR6317347_00900	CDS	ybdK	6.3.2.2	Putative glutamate--cysteine ligase 2
SRR6317347_00900	gene	ybdK		
SRR6317347_00901	CDS			hypothetical protein
SRR6317347_00901	gene			
SRR6317347_00902	CDS	marA_2		Multiple antibiotic resistance protein MarA
SRR6317347_00902	gene	marA_2		
SRR6317347_00903	CDS	bm3R1		HTH-type transcriptional repressor Bm3R1
SRR6317347_00903	gene	bm3R1		
SRR6317347_00904	CDS			hypothetical protein
SRR6317347_00904	gene			
SRR6317347_00905	CDS	nfsB	1.-.-.-	Oxygen-insensitive NAD(P)H nitroreductase
SRR6317347_00905	gene	nfsB		
SRR6317347_00906	CDS	sorF	2.7.1.206	PTS system sorbose-specific EIIA component
SRR6317347_00906	gene	sorF		
SRR6317347_00907	CDS	sorB_1	2.7.1.206	PTS system sorbose-specific EIIB component
SRR6317347_00907	gene	sorB_1		
SRR6317347_00908	CDS	sorC		PTS system sorbose-specific EIIC component
SRR6317347_00908	gene	sorC		
SRR6317347_00909	CDS	manZ_2		PTS system mannose-specific EIID component
SRR6317347_00909	gene	manZ_2		
SRR6317347_00910	CDS	glmS_1	2.6.1.16	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
SRR6317347_00910	gene	glmS_1		
SRR6317347_00911	CDS	frlB_1	3.5.-.-	Fructosamine deglycase FrlB
SRR6317347_00911	gene	frlB_1		
SRR6317347_00912	CDS	dgaR_1		Transcriptional regulatory protein DagR
SRR6317347_00912	gene	dgaR_1		
SRR6317347_00913	CDS	lip-1_1	3.1.1.3	Lipase 1
SRR6317347_00913	gene	lip-1_1		
SRR6317347_00914	CDS	ybdG		Miniconductance mechanosensitive channel YbdG
SRR6317347_00914	gene	ybdG		
SRR6317347_00915	CDS	pheP		Phenylalanine-specific permease
SRR6317347_00915	gene	pheP		
SRR6317347_00916	CDS			hypothetical protein
SRR6317347_00916	gene			
SRR6317347_00917	CDS	rclC		Inner membrane protein RclC
SRR6317347_00917	gene	rclC		
SRR6317347_00918	CDS			hypothetical protein
SRR6317347_00918	gene			
SRR6317347_00919	CDS	rclA		putative pyridine nucleotide-disulfide oxidoreductase RclA
SRR6317347_00919	gene	rclA		
SRR6317347_00920	CDS	rclR_1		RCS-specific HTH-type transcriptional activator RclR
SRR6317347_00920	gene	rclR_1		
SRR6317347_00921	CDS	cusS	2.7.13.3	Sensor kinase CusS
SRR6317347_00921	gene	cusS		
SRR6317347_00922	CDS	yfdG		Prophage bactoprenol-linked glucose translocase 
SRR6317347_00922	gene	yfdG		
SRR6317347_00923	CDS	yfdH_1	2.4.1.-	Prophage bactoprenol glucosyl transferase 
SRR6317347_00923	gene	yfdH_1		
SRR6317347_00924	CDS			hypothetical protein
SRR6317347_00924	gene			
SRR6317347_00925	CDS			hypothetical protein
SRR6317347_00925	gene			
SRR6317347_00926	CDS			hypothetical protein
SRR6317347_00926	gene			
SRR6317347_00927	CDS			hypothetical protein
SRR6317347_00927	gene			
SRR6317347_00928	tRNA			tRNA-Arg(tct)
SRR6317347_00928	gene			
SRR6317347_00929	CDS			hypothetical protein
SRR6317347_00929	gene			
SRR6317347_00930	CDS			hypothetical protein
SRR6317347_00930	gene			
SRR6317347_00931	CDS			hypothetical protein
SRR6317347_00931	gene			
SRR6317347_00932	CDS	bvgA		Virulence factors putative positive transcription regulator BvgA
SRR6317347_00932	gene	bvgA		
SRR6317347_00933	CDS	sfmF		putative fimbrial-like protein SfmF
SRR6317347_00933	gene	sfmF		
SRR6317347_00934	CDS	sfmH_1		putative fimbrial-like protein SfmH
SRR6317347_00934	gene	sfmH_1		
SRR6317347_00935	CDS	sfmD		Outer membrane usher protein SfmD
SRR6317347_00935	gene	sfmD		
SRR6317347_00936	CDS	sfmC_1		putative fimbrial chaperone SfmC
SRR6317347_00936	gene	sfmC_1		
SRR6317347_00937	CDS	fimA_1		Type-1 fimbrial protein, A chain
SRR6317347_00937	gene	fimA_1		
SRR6317347_00938	CDS	fimA_2		Type-1 fimbrial protein, A chain
SRR6317347_00938	gene	fimA_2		
SRR6317347_00939	CDS	folD		Bifunctional protein FolD protein
SRR6317347_00939	gene	folD		
SRR6317347_00940	CDS			hypothetical protein
SRR6317347_00940	gene			
SRR6317347_00941	CDS	ybcI		Inner membrane protein YbcI
SRR6317347_00941	gene	ybcI		
SRR6317347_00942	CDS			hypothetical protein
SRR6317347_00942	gene			
SRR6317347_00943	CDS			hypothetical protein
SRR6317347_00943	gene			
SRR6317347_00944	CDS	cysS	6.1.1.16	Cysteine--tRNA ligase
SRR6317347_00944	gene	cysS		
SRR6317347_00945	CDS	ppiB	5.2.1.8	Peptidyl-prolyl cis-trans isomerase B
SRR6317347_00945	gene	ppiB		
SRR6317347_00946	CDS	lpxH	3.6.1.54	UDP-2,3-diacylglucosamine hydrolase
SRR6317347_00946	gene	lpxH		
SRR6317347_00947	CDS	purE	5.4.99.18	N5-carboxyaminoimidazole ribonucleotide mutase
SRR6317347_00947	gene	purE		
SRR6317347_00948	CDS	purK	6.3.4.18	N5-carboxyaminoimidazole ribonucleotide synthase
SRR6317347_00948	gene	purK		
SRR6317347_00949	CDS	arcC2	2.7.2.2	Carbamate kinase 2
SRR6317347_00949	gene	arcC2		
SRR6317347_00950	CDS			hypothetical protein
SRR6317347_00950	gene			
SRR6317347_00951	CDS			hypothetical protein
SRR6317347_00951	gene			
SRR6317347_00952	CDS	sucD_2	6.2.1.5	Succinate--CoA ligase [ADP-forming] subunit alpha
SRR6317347_00952	gene	sucD_2		
SRR6317347_00953	CDS	allD	1.1.1.350	Ureidoglycolate dehydrogenase (NAD(+))
SRR6317347_00953	gene	allD		
SRR6317347_00954	CDS	allC	3.5.3.-	Allantoate amidohydrolase
SRR6317347_00954	gene	allC		
SRR6317347_00955	CDS	allE	3.5.3.26	(S)-ureidoglycine aminohydrolase
SRR6317347_00955	gene	allE		
SRR6317347_00956	CDS	glxK	2.7.1.31	Glycerate 3-kinase
SRR6317347_00956	gene	glxK		
SRR6317347_00957	CDS	ybbY		Putative purine permease YbbY
SRR6317347_00957	gene	ybbY		
SRR6317347_00958	CDS	allB	3.5.2.5	Allantoinase
SRR6317347_00958	gene	allB		
SRR6317347_00959	CDS	ybbW		Putative allantoin permease
SRR6317347_00959	gene	ybbW		
SRR6317347_00960	CDS			hypothetical protein
SRR6317347_00960	gene			
SRR6317347_00961	CDS	sauU_1		putative sulfoacetate transporter SauU
SRR6317347_00961	gene	sauU_1		
SRR6317347_00962	CDS	glxR	1.1.1.60	2-hydroxy-3-oxopropionate reductase
SRR6317347_00962	gene	glxR		
SRR6317347_00963	CDS	hyi	5.3.1.22	Hydroxypyruvate isomerase
SRR6317347_00963	gene	hyi		
SRR6317347_00964	CDS	gcl	4.1.1.47	Glyoxylate carboligase
SRR6317347_00964	gene	gcl		
SRR6317347_00965	CDS	allR		HTH-type transcriptional repressor AllR
SRR6317347_00965	gene	allR		
SRR6317347_00966	CDS	allA	4.3.2.3	Ureidoglycolate lyase
SRR6317347_00966	gene	allA		
SRR6317347_00967	CDS	allS_1		HTH-type transcriptional activator AllS
SRR6317347_00967	gene	allS_1		
SRR6317347_00968	CDS	selU	2.9.1.-	tRNA 2-selenouridine synthase
SRR6317347_00968	gene	selU		
SRR6317347_00969	CDS	metP		Methionine import system permease protein MetP
SRR6317347_00969	gene	metP		
SRR6317347_00970	CDS	metN_1	3.6.3.-	Methionine import ATP-binding protein MetN
SRR6317347_00970	gene	metN_1		
SRR6317347_00971	CDS	metQ_1		D-methionine-binding lipoprotein MetQ
SRR6317347_00971	gene	metQ_1		
SRR6317347_00972	CDS			hypothetical protein
SRR6317347_00972	gene			
SRR6317347_00973	CDS			hypothetical protein
SRR6317347_00973	gene			
SRR6317347_00974	CDS			hypothetical protein
SRR6317347_00974	gene			
SRR6317347_00975	CDS	lolD_1	3.6.3.-	Lipoprotein-releasing system ATP-binding protein LolD
SRR6317347_00975	gene	lolD_1		
SRR6317347_00976	CDS	tesA	3.1.2.-	Acyl-CoA thioesterase 1
SRR6317347_00976	gene	tesA		
SRR6317347_00977	CDS	sadH	1.-.-.-	Putative oxidoreductase SadH
SRR6317347_00977	gene	sadH		
SRR6317347_00978	CDS	trxA_1		Thioredoxin
SRR6317347_00978	gene	trxA_1		
SRR6317347_00979	CDS	fetB		putative iron export permease protein FetB
SRR6317347_00979	gene	fetB		
SRR6317347_00980	CDS	fetA	3.6.3.-	putative iron export ATP-binding protein FetA
SRR6317347_00980	gene	fetA		
SRR6317347_00981	CDS	hflK_1		Modulator of FtsH protease HflK
SRR6317347_00981	gene	hflK_1		
SRR6317347_00982	CDS	ybbJ		Inner membrane protein YbbJ
SRR6317347_00982	gene	ybbJ		
SRR6317347_00983	CDS	cueR		HTH-type transcriptional regulator CueR
SRR6317347_00983	gene	cueR		
SRR6317347_00984	CDS	copA	3.6.3.54	Copper-exporting P-type ATPase A
SRR6317347_00984	gene	copA		
SRR6317347_00985	CDS			hypothetical protein
SRR6317347_00985	gene			
SRR6317347_00986	CDS			hypothetical protein
SRR6317347_00986	gene			
SRR6317347_00987	CDS	ybaK	4.2.-.-	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK
SRR6317347_00987	gene	ybaK		
SRR6317347_00988	CDS	mggB_1	3.1.3.-	Mannosylglucosyl-3-phosphoglycerate phosphatase
SRR6317347_00988	gene	mggB_1		
SRR6317347_00989	CDS	fsr		Fosmidomycin resistance protein
SRR6317347_00989	gene	fsr		
SRR6317347_00990	CDS			hypothetical protein
SRR6317347_00990	gene			
SRR6317347_00991	CDS	ybaL		Inner membrane protein YbaL
SRR6317347_00991	gene	ybaL		
SRR6317347_00992	CDS	gsk	2.7.1.73	Inosine-guanosine kinase
SRR6317347_00992	gene	gsk		
SRR6317347_00993	CDS	aes	3.1.1.-	Acetyl esterase
SRR6317347_00993	gene	aes		
SRR6317347_00994	CDS	hemH	4.99.1.1	Ferrochelatase
SRR6317347_00994	gene	hemH		
SRR6317347_00995	CDS	adk	2.7.4.3	Adenylate kinase
SRR6317347_00995	gene	adk		
SRR6317347_00996	CDS	htpG		Chaperone protein HtpG
SRR6317347_00996	gene	htpG		
SRR6317347_00997	CDS	recR		Recombination protein RecR
SRR6317347_00997	gene	recR		
SRR6317347_00998	CDS	ybaB		Nucleoid-associated protein YbaB
SRR6317347_00998	gene	ybaB		
SRR6317347_00999	CDS	dnaX	2.7.7.7	DNA polymerase III subunit tau
SRR6317347_00999	gene	dnaX		
SRR6317347_01000	CDS	apt	2.4.2.7	Adenine phosphoribosyltransferase
SRR6317347_01000	gene	apt		
SRR6317347_01001	CDS	ybaN		Inner membrane protein YbaN
SRR6317347_01001	gene	ybaN		
SRR6317347_01002	CDS	priC		Primosomal replication protein N''
SRR6317347_01002	gene	priC		
SRR6317347_01003	CDS			hypothetical protein
SRR6317347_01003	gene			
SRR6317347_01004	CDS			hypothetical protein
SRR6317347_01004	gene			
SRR6317347_01005	CDS	mscK		Mechanosensitive channel MscK
SRR6317347_01005	gene	mscK		
SRR6317347_01006	CDS	acrR_1		HTH-type transcriptional regulator AcrR
SRR6317347_01006	gene	acrR_1		
SRR6317347_01007	CDS	acrA		Multidrug efflux pump subunit AcrA
SRR6317347_01007	gene	acrA		
SRR6317347_01008	CDS	acrB_1		Multidrug efflux pump subunit AcrB
SRR6317347_01008	gene	acrB_1		
SRR6317347_01009	CDS	tomB		Hha toxicity modulator TomB
SRR6317347_01009	gene	tomB		
SRR6317347_01010	CDS	hha		Hemolysin expression-modulating protein Hha
SRR6317347_01010	gene	hha		
SRR6317347_01011	CDS	maa	2.3.1.79	Maltose O-acetyltransferase
SRR6317347_01011	gene	maa		
SRR6317347_01012	CDS	ylaC		Inner membrane protein YlaC
SRR6317347_01012	gene	ylaC		
SRR6317347_01013	CDS	rpmE2		50S ribosomal protein L31 type B
SRR6317347_01013	gene	rpmE2		
SRR6317347_01014	CDS	ylaB	3.1.4.52	Putative cyclic-di-GMP phosphodiesterase YlaB
SRR6317347_01014	gene	ylaB		
SRR6317347_01015	CDS	atl		DNA base-flipping protein
SRR6317347_01015	gene	atl		
SRR6317347_01016	CDS			hypothetical protein
SRR6317347_01016	gene			
SRR6317347_01017	CDS	tesB	3.1.2.-	Acyl-CoA thioesterase 2
SRR6317347_01017	gene	tesB		
SRR6317347_01018	CDS	amtB		Ammonia channel
SRR6317347_01018	gene	amtB		
SRR6317347_01019	CDS	glnK		Nitrogen regulatory protein P-II 2
SRR6317347_01019	gene	glnK		
SRR6317347_01020	CDS	mdlB	3.6.3.44	Multidrug resistance-like ATP-binding protein MdlB
SRR6317347_01020	gene	mdlB		
SRR6317347_01021	CDS	yheI	3.6.3.-	putative multidrug resistance ABC transporter ATP-binding/permease protein YheI
SRR6317347_01021	gene	yheI		
SRR6317347_01022	CDS	decR		DNA-binding transcriptional activator DecR
SRR6317347_01022	gene	decR		
SRR6317347_01023	CDS	sbnA		putative siderophore biosynthesis protein SbnA
SRR6317347_01023	gene	sbnA		
SRR6317347_01024	CDS	cof	3.6.1.-	HMP-PP phosphatase
SRR6317347_01024	gene	cof		
SRR6317347_01025	CDS	sgrR_1		HTH-type transcriptional regulator SgrR
SRR6317347_01025	gene	sgrR_1		
SRR6317347_01026	CDS	queC	6.3.4.20	7-cyano-7-deazaguanine synthase
SRR6317347_01026	gene	queC		
SRR6317347_01027	CDS	fadM	3.1.2.-	Long-chain acyl-CoA thioesterase FadM
SRR6317347_01027	gene	fadM		
SRR6317347_01028	CDS	comEA		ComE operon protein 1
SRR6317347_01028	gene	comEA		
SRR6317347_01029	CDS	ppiD	5.2.1.8	Peptidyl-prolyl cis-trans isomerase D
SRR6317347_01029	gene	ppiD		
SRR6317347_01030	CDS	hupB		DNA-binding protein HU-beta
SRR6317347_01030	gene	hupB		
SRR6317347_01031	CDS	lon_1	3.4.21.53	Lon protease
SRR6317347_01031	gene	lon_1		
SRR6317347_01032	CDS	clpX		ATP-dependent Clp protease ATP-binding subunit ClpX
SRR6317347_01032	gene	clpX		
SRR6317347_01033	CDS	clpP	3.4.21.92	ATP-dependent Clp protease proteolytic subunit
SRR6317347_01033	gene	clpP		
SRR6317347_01034	CDS	tig	5.2.1.8	Trigger factor
SRR6317347_01034	gene	tig		
SRR6317347_01035	CDS	bolA		DNA-binding transcriptional regulator BolA
SRR6317347_01035	gene	bolA		
SRR6317347_01036	CDS			hypothetical protein
SRR6317347_01036	gene			
SRR6317347_01037	CDS			hypothetical protein
SRR6317347_01037	gene			
SRR6317347_01038	CDS	cyoA		Cytochrome bo(3) ubiquinol oxidase subunit 2
SRR6317347_01038	gene	cyoA		
SRR6317347_01039	CDS	cyoB	1.10.3.10	Cytochrome bo(3) ubiquinol oxidase subunit 1
SRR6317347_01039	gene	cyoB		
SRR6317347_01040	CDS	cyoC		Cytochrome bo(3) ubiquinol oxidase subunit 3
SRR6317347_01040	gene	cyoC		
SRR6317347_01041	CDS	cyoD		Cytochrome bo(3) ubiquinol oxidase subunit 4
SRR6317347_01041	gene	cyoD		
SRR6317347_01042	CDS	cyoE	2.5.1.-	Protoheme IX farnesyltransferase
SRR6317347_01042	gene	cyoE		
SRR6317347_01043	CDS	esiB_3		Secretory immunoglobulin A-binding protein EsiB
SRR6317347_01043	gene	esiB_3		
SRR6317347_01044	CDS	esiB_4		Secretory immunoglobulin A-binding protein EsiB
SRR6317347_01044	gene	esiB_4		
SRR6317347_01045	CDS	yajR		Inner membrane transport protein YajR
SRR6317347_01045	gene	yajR		
SRR6317347_01046	CDS			hypothetical protein
SRR6317347_01046	gene			
SRR6317347_01047	CDS	panE_1	1.1.1.169	2-dehydropantoate 2-reductase
SRR6317347_01047	gene	panE_1		
SRR6317347_01048	CDS			hypothetical protein
SRR6317347_01048	gene			
SRR6317347_01049	CDS	phnX	3.11.1.1	Phosphonoacetaldehyde hydrolase
SRR6317347_01049	gene	phnX		
SRR6317347_01050	CDS	phnW	2.6.1.37	2-aminoethylphosphonate--pyruvate transaminase
SRR6317347_01050	gene	phnW		
SRR6317347_01051	CDS	phnR		Putative transcriptional regulator of 2-aminoethylphosphonate degradation operons
SRR6317347_01051	gene	phnR		
SRR6317347_01052	CDS	phnS		Putative 2-aminoethylphosphonate-binding periplasmic protein
SRR6317347_01052	gene	phnS		
SRR6317347_01053	CDS	phnT		Putative 2-aminoethylphosphonate import ATP-binding protein PhnT
SRR6317347_01053	gene	phnT		
SRR6317347_01054	CDS	phnU		Putative 2-aminoethylphosphonate transport system permease protein PhnU
SRR6317347_01054	gene	phnU		
SRR6317347_01055	CDS	phnV		Putative 2-aminoethylphosphonate transport system permease protein PhnV
SRR6317347_01055	gene	phnV		
SRR6317347_01056	CDS	thiI	2.8.1.4	tRNA sulfurtransferase
SRR6317347_01056	gene	thiI		
SRR6317347_01057	CDS	xseB	3.1.11.6	Exodeoxyribonuclease 7 small subunit
SRR6317347_01057	gene	xseB		
SRR6317347_01058	CDS	ispA	2.5.1.10	Farnesyl diphosphate synthase
SRR6317347_01058	gene	ispA		
SRR6317347_01059	CDS	dxs_1	2.2.1.7	1-deoxy-D-xylulose-5-phosphate synthase
SRR6317347_01059	gene	dxs_1		
SRR6317347_01060	CDS	gpr_1	1.1.1.-	L-glyceraldehyde 3-phosphate reductase
SRR6317347_01060	gene	gpr_1		
SRR6317347_01061	CDS	pgpA	3.1.3.27	Phosphatidylglycerophosphatase A
SRR6317347_01061	gene	pgpA		
SRR6317347_01062	CDS	thiL	2.7.4.16	Thiamine-monophosphate kinase
SRR6317347_01062	gene	thiL		
SRR6317347_01063	CDS	nusB		N utilization substance protein B
SRR6317347_01063	gene	nusB		
SRR6317347_01064	CDS	ribH	2.5.1.78	6,7-dimethyl-8-ribityllumazine synthase
SRR6317347_01064	gene	ribH		
SRR6317347_01065	CDS	ribD		Riboflavin biosynthesis protein RibD
SRR6317347_01065	gene	ribD		
SRR6317347_01066	CDS	nrdR		Transcriptional repressor NrdR
SRR6317347_01066	gene	nrdR		
SRR6317347_01067	CDS	yajI		putative lipoprotein YajI
SRR6317347_01067	gene	yajI		
SRR6317347_01068	CDS	tsx		Nucleoside-specific channel-forming protein tsx
SRR6317347_01068	gene	tsx		
SRR6317347_01069	CDS	ldrD_1		Small toxic polypeptide LdrD
SRR6317347_01069	gene	ldrD_1		
SRR6317347_01070	CDS			hypothetical protein
SRR6317347_01070	gene			
SRR6317347_01071	CDS			hypothetical protein
SRR6317347_01071	gene			
SRR6317347_01072	CDS			hypothetical protein
SRR6317347_01072	gene			
SRR6317347_01073	CDS			hypothetical protein
SRR6317347_01073	gene			
SRR6317347_01074	CDS	mzrA_1		Modulator protein MzrA
SRR6317347_01074	gene	mzrA_1		
SRR6317347_01075	CDS			hypothetical protein
SRR6317347_01075	gene			
SRR6317347_01076	CDS	tgt	2.4.2.29	Queuine tRNA-ribosyltransferase
SRR6317347_01076	gene	tgt		
SRR6317347_01077	CDS	queA_2	2.4.99.17	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
SRR6317347_01077	gene	queA_2		
SRR6317347_01078	CDS	acpH	3.1.4.14	Acyl carrier protein phosphodiesterase
SRR6317347_01078	gene	acpH		
SRR6317347_01079	CDS	tsaA	1.11.1.15	putative peroxiredoxin
SRR6317347_01079	gene	tsaA		
SRR6317347_01080	CDS	malZ	3.2.1.20	Maltodextrin glucosidase
SRR6317347_01080	gene	malZ		
SRR6317347_01081	CDS	proY		Proline-specific permease ProY
SRR6317347_01081	gene	proY		
SRR6317347_01082	CDS	brnQ		Branched-chain amino acid transport system 2 carrier protein
SRR6317347_01082	gene	brnQ		
SRR6317347_01083	CDS	phoR	2.7.13.3	Phosphate regulon sensor protein PhoR
SRR6317347_01083	gene	phoR		
SRR6317347_01084	CDS	phoB		Phosphate regulon transcriptional regulatory protein PhoB
SRR6317347_01084	gene	phoB		
SRR6317347_01085	CDS	sbcD		Nuclease SbcCD subunit D
SRR6317347_01085	gene	sbcD		
SRR6317347_01086	CDS	sbcC		Nuclease SbcCD subunit C
SRR6317347_01086	gene	sbcC		
SRR6317347_01087	CDS	ydhP_1		Inner membrane transport protein YdhP
SRR6317347_01087	gene	ydhP_1		
SRR6317347_01088	CDS	mak	2.7.1.4	Fructokinase
SRR6317347_01088	gene	mak		
SRR6317347_01089	CDS	rdgC		Recombination-associated protein RdgC
SRR6317347_01089	gene	rdgC		
SRR6317347_01090	CDS			hypothetical protein
SRR6317347_01090	gene			
SRR6317347_01091	CDS			hypothetical protein
SRR6317347_01091	gene			
SRR6317347_01092	CDS			hypothetical protein
SRR6317347_01092	gene			
SRR6317347_01093	CDS	aroL	2.7.1.71	Shikimate kinase 2
SRR6317347_01093	gene	aroL		
SRR6317347_01094	CDS			hypothetical protein
SRR6317347_01094	gene			
SRR6317347_01095	CDS	proC	1.5.1.2	Pyrroline-5-carboxylate reductase
SRR6317347_01095	gene	proC		
SRR6317347_01096	CDS	adrA	2.7.7.65	putative diguanylate cyclase AdrA
SRR6317347_01096	gene	adrA		
SRR6317347_01097	CDS	psiF		Phosphate starvation-inducible protein PsiF
SRR6317347_01097	gene	psiF		
SRR6317347_01098	CDS	iraP		Anti-adapter protein IraP
SRR6317347_01098	gene	iraP		
SRR6317347_01099	CDS	tetA_2		Tetracycline resistance protein, class B
SRR6317347_01099	gene	tetA_2		
SRR6317347_01100	CDS			hypothetical protein
SRR6317347_01100	gene			
SRR6317347_01101	CDS	ddlA	6.3.2.4	D-alanine--D-alanine ligase A
SRR6317347_01101	gene	ddlA		
SRR6317347_01102	CDS			hypothetical protein
SRR6317347_01102	gene			
SRR6317347_01103	CDS	yaiY		Inner membrane protein YaiY
SRR6317347_01103	gene	yaiY		
SRR6317347_01104	CDS			hypothetical protein
SRR6317347_01104	gene			
SRR6317347_01105	CDS	sbmA		Peptide antibiotic transporter SbmA
SRR6317347_01105	gene	sbmA		
SRR6317347_01106	CDS	ampH	3.4.-.-	D-alanyl-D-alanine-carboxypeptidase/endopeptidase AmpH
SRR6317347_01106	gene	ampH		
SRR6317347_01107	CDS			hypothetical protein
SRR6317347_01107	gene			
SRR6317347_01108	CDS	prn		Pertactin autotransporter
SRR6317347_01108	gene	prn		
SRR6317347_01109	CDS	hemB	4.2.1.24	Delta-aminolevulinic acid dehydratase
SRR6317347_01109	gene	hemB		
SRR6317347_01110	CDS	acs_1	6.2.1.1	Acetyl-coenzyme A synthetase
SRR6317347_01110	gene	acs_1		
SRR6317347_01111	CDS	prpD	4.2.1.79	2-methylcitrate dehydratase
SRR6317347_01111	gene	prpD		
SRR6317347_01112	CDS	prpC	2.3.3.5	2-methylcitrate synthase
SRR6317347_01112	gene	prpC		
